NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
16168,GPHIN03885,GPHIN,3885,SEARO,India,IND,356,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Delhi Food and Civil Supplies Minister reviewed the availability of face masks, sanitizers and medicines across the national capital in the wake of coronavirus outbreak. He also directed the Commissioner, Food and Civil Supplies, to ensure availability of masks, sanitizers in various offices of the department.",,,,Media,,,2020-03-19,,2020-03-19,9261
24388,OxCGRT2350,OxCGRT,OXCGRT008077,SEARO,India,IND,356,national,,,,C8 - restrictions on international travel - 3,5.3,International travel measures,,Restricting entry,,,,https://economictimes.indiatimes.com/news/politics-and-nation/government-prohibits-entry-of-passengers-from-eu-turkey-uk-from-march-18/articleshow/74657194.cms,,,,,,,2020-03-18,,,9261
28993,CSHVienna_1391,CSHVienna,1391,SEARO,India,IND,356,national,,Resource allocation,Crisis management plans,Develop all-of-society and business continuity plans,8.1,Other measures,,Legal and policy regulations,,,,Healthcare professionals. Insurance cover of Rs 50 Lakh per health worker fighting COVID-19,,,,,https://www.mohfw.gov.in/pdf/MoFPMGaribKalyanYojanaPackage.pdf,,2020-03-26,,2020-03-26,9261
3848,ACAPS_3848,ACAPS,1762,SEARO,India,IND,356,national,,Public health measures,,General recommendations,8.4,Other measures,Communications and engagement,,No,,,"Social distancing advisory until 31 March 2020, including (1) closure of all education establishments, gyms, museums, cultural and social centres, swimming pools and theatres, offices, non-essential social and cultural gatherings, non-essential travel, and (2) physical distance ensured at restaurants, religious mass gatherings, transportation, and greetings.",,Introduction / extension of measures,India's MoHFW,Government,https://www.mohfw.gov.in/pdf/SocialDistancingAdvisorybyMOHFW.pdf,,,,2020-03-23,9261
14283,GPHIN02382,GPHIN,2382,SEARO,India,IND,356,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,Nationals of Japan and South Korea can no longer obtain a visa on arrival.,,,,Media,https://www.iatatravelcentre.com/international-travel-document-news/1580226297.htm,,2020-03-02,,2020-03-02,9261
9821,CDC_ITF_735,CDC_ITF,CDC-ITF-IN-00006,SEARO,India,IND,356,national,,,Travel restrictions,Visa restrictions,5.2,International travel measures,,Restricting visas,,,,All visa to India were suspended 13 March 2020 except for diplomatic and other official visas as well as the visa-free travel for Overseas Citizens of India,,Impose,,,https://www.ndtv.com/india-news/coronavirus-impact-visas-to-india-suspended-till-april-15-2193382,,2020-03-13,,2020-04-14,9261
3860,ACAPS_3860,ACAPS,1775,SEARO,India,IND,356,national,,Public health measures,,Health screenings in airports and border crossings,5.5,International travel measures,,Entry screening and isolation or quarantine,No,,,All international Passengers entering into India are required to furnish duly filled self-declaration form (including personal particulars i.e. phone no. and address in India) to Health Officials and Immigration officials and undergo Universal Health Screening at the designated health counters at all Points of Entry.,,Introduction / extension of measures,India's MoHFW,Government,https://www.mohfw.gov.in/pdf/DraftTraveladvisorytotravelersUpdated06032020.pdf,,2020-03-06,,2020-03-23,9261
28975,CSHVienna_1373,CSHVienna,1373,SEARO,India,IND,356,national,,Healthcare and public health capacity,Increase healthcare workforce,Mobilization of domestic resources for health,8.2,Other measures,,Scaling up,,,,"All doctors, nurses and support staff in different specialities, including pre and para clinical departments, should be mobilized.",,,,,https://www.mohfw.gov.in/index.html,,2020-03-20,,2020-03-20,9261
12103,GPHIN00815,GPHIN,815,SEARO,India,IND,356,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"With the threat of novel coronavirus looming large, the Union health ministry has decided to stock up at least 50,000 personal protection equipment (PPE) kits for doctors and other medical staff treating the patients. According to a health ministry official, even though there are adequate stocks of PPE and there is no crisis, the government is already in the process of procuring around 20,000 PPE kits from three companies which imported such equipments.",,,,Media,https://timesofindia.indiatimes.com/india/coronavirus-govt-aims-to-stock-up-50000-personal-protection-equipment-for-medical-staff/articleshow/74068662.cms,,2020-02-10,,2020-02-10,9261
3873,ACAPS_3873,ACAPS,1788,SEARO,India,IND,356,national,,Public health measures,,Testing policy,3.1,Surveillance and response measures,Detecting and isolating cases,,Yes,,,"Testing all symptomatic contacts of laboratory confirmed cases, symptomatic health care workers, and all hospitalized patients with Severe Acute Respiratory Illness.",,Introduction / extension of measures,India's MoHFW,Government,https://www.mohfw.gov.in/pdf/ICMRrevisedtestingstrategyforCOVID.pdf,,2020-03-20,,2020-03-23,9261
17589,GPHIN04964,GPHIN,4964,SEARO,India,IND,356,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"India has begun converting trains and stadiums into isolation wards to deal with an anticipated surge in coronavirus cases. Indian Railways on 1 April said work had begun on modifying 20,000 carriages into medical facilities, with each carriage containing 16 beds, which means that a total of 320,000 patients could be cared for in the ""quarantine coaches"".",,,,Media,https://www.aljazeera.com/news/2020/04/india-turns-trains-isolation-wards-covid-19-cases-rise-200402071515155.html,,2020-04-02,,2020-04-02,9261
18984,GPHIN05650,GPHIN,5650,SEARO,India,IND,356,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"The Chief Minister announced on April 9 that the ongoing lockdown in the Odisha state, initially scheduled to last until April 14, will be extended until April 30. The measure comes while the country awaits extension of the nationwide lockdown and of the rail and air services suspension by the central government. 
The 21-day nationwide lockdown came into effect on March 24. Only essential services remain operational. All shops, offices, markets, and places of worship are closed and interstate bus and train services are suspended. 
Authorities announced on April 8, that 15 districts of Uttar Pradesh state, which are believed to be hotspots of COVID-19 cases, will remain under a lockdown until at least April 15. The affected districts are Sitapur, Maharajganj, Basti, Bareilly, Bulandhshahr, Firozabad, Saharanpur, Shamli, Varanasi, Kanpur, Kanpur, Lucknow, Meerut, Ghaziabad, and Gautambuddh Nagar (Noida).
A ban on international commercial passenger flights is also ongoing until at least April 14.
Separately, on April 8, New Delhi, Mumbai, and the states of Uttar Pradesh, Madhya Pradesh, and Odisha made the use of face masks mandatory in public spaces.",,,,Media,https://www.garda.com/crisis24/news-alerts/330856/india-lockdown-extended-in-odisha-state-april-9-update-19,,2020-04-09,,2020-04-09,9261
13735,GPHIN01947,GPHIN,1947,SEARO,India,IND,356,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"An Indian Air Force special flight has carried around 15 tons of medical assistance comprising masks, gloves and other emergency medical equipment. This assistance has been provided in the wake of  the novel Corona virus outbreak in China and the request by the neighbouring country to provide medical supplies. The Flight will bring back some Indians and foreign nationals from some of the neighboring countries.",,,,Media,"http://newsonair.nic.in/News?title=Coronavirus:-Indian-aircraft-to-deliver-medical-supplies,-evacuate-Indians-reaches-Wuhan&id=381910",,2020-02-26,,2020-02-26,9261
28930,CSHVienna_1328,CSHVienna,1328,SEARO,India,IND,356,national,,Social distancing,Mass gathering cancellation,Cultural events,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,Museums.,,,,,https://www.livemint.com/news/india/coronavirus-schools-colleges-malls-movie-theatres-to-be-closed-in-telangana-until-31-march-11584186142495.html,,2020-03-15,,2020-03-15,9261
13239,GPHIN01626,GPHIN,1626,SEARO,India,IND,356,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"India on 22 February issued a fresh travel advisory asking citizens to avoid non-essential travel to Singapore as part of attempts to stop the spread of coronavirus. India is among the top sources of international arrivals to Singapore and accounted for more than 1.4 million visitors in 2019.
India has also flown back two batches of evacuees from China, comprising 640 Indians and seven Maldivian nationals. Most of them were students studying medicine there. They were taken directly to two special quarantine facilities on arrival. Most of them have been discharged after testing negative for the virus.",,,,Media,https://www.straitstimes.com/asia/south-asia/coronavirus-india-advises-citizens-against-non-essential-travel-to-singapore,,2020-02-24,,2020-02-24,9261
21594,IHR_419,IHR,269,SEARO,India,IND,356,national,,International Travel,,quarantine_nationals,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,,,,,,,,2020-03-16,,,9261
15834,GPHIN03645,GPHIN,3645,SEARO,India,IND,356,national,,,,RESTRICTING OR LIMITING GATHERINGS,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,"On March 15, the state government of Maharashtra requested its citizens to co-operate, maintain hygiene and be rest assured that measures are being taken for their health and safety. ""We want to tell the public that these measures are being taken for their own health and safety. We appeal for your cooperation. Social distancing must be maintained (to reduce infections). We request you to maintain respiratory etiquette and personal hygiene, especially with regard hand washing,"" said  state health minister, addressing a press conference in Mumbai.
The state has invoked the Epidemics Disease Act, 1897 which gives state collectors and commissioners to establish testing and quarantine in private hospitals if required. No public gatherings will be allowed and the government can compulsorily quarantine patients. The government will act against anybody found to be spreading misinformation regarding Covid 19.",,,,Media,,,2020-03-16,,2020-03-16,9261
3881,ACAPS_3881,ACAPS,6786,SEARO,India,IND,356,national,,Social distancing,,Limit public gatherings,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,No,,,"extended the period of completion of election including postponing the date of poll and counting concerning elections to the Council of States, since the electoral process necessarily involves movement and gathering of polling officials, agents of political parties, support officials and members of respective Legislative Assemblies on the poll day, which may put public safety at risk and create public health hazard.",Not applicable,Introduction / extension of measures,Vice President's Secretariat,Government,https://pib.gov.in/PressReleseDetail.aspx?PRID=1607242,,2020-04-03,,2020-04-21,9261
15901,GPHIN03701,GPHIN,3701,SEARO,India,IND,356,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Effective 12:00 GMT, 18 March 2020:
Passengers who have transited through or have been in Kuwait, Oman, Qatar or United Arab Emirates are subject to compulsory quarantine for minimum 14 days.
Passengers who arrive from Austria, Belgium, Bulgaria, Croatia, Cyprus, Czechia, Denmark, Estonia, Finland, France, Germany, Greece, Hungary, Iceland, Ireland (Rep.), Italy, Latvia, Liechtenstein, Lithuania, Luxembourg, Malta, Netherlands, Norway, Poland, Portugal, Romania, Slovakia, Slovenia, Spain, Sweden, Switzerland, Turkey or United Kingdom are not allowed to enter.",,,,Media,,,2020-03-16,,2020-03-16,9261
3844,ACAPS_3844,ACAPS,778,SEARO,India,IND,356,national,,Public health measures,,Health screenings in airports and border crossings,5.5,International travel measures,,Entry screening and isolation or quarantine,No,,,health scrrens at border crossings,,Introduction / extension of measures,Government of India,Government,https://mha.gov.in/sites/default/files/PR_CoronaVirusThreat_06032020.pdf,,2020-03-05,,2020-03-17,9261
3877,ACAPS_3877,ACAPS,6782,SEARO,India,IND,356,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,Yes,,,Relief Package towards responsive Governance in Challenging Times Which Will Provide Relief to Vulnerable Sections,Not applicable,Introduction / extension of measures,Ministry of Petroleum and Natural Gas,Government,https://pib.gov.in/PressReleseDetail.aspx?PRID=1607242,,2020-03-26,,2020-04-21,9261
11219,GPHIN00213,GPHIN,213,SEARO,India,IND,356,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"On 31 January, the minister had urged the people who suffer from fever, cough, cold or shortness of breath within 28 days to go to the nearest Government Hospital wearing a mask. On the other hand, the officials have set up district nodal officers and emergency toll-free numbers 1100, 1102 or 7013387382, 8008473799 to attend queries on Coronavirus. Authorities have been instructed to set up scanning devices and masks to detected nCoV positive cases at airports and seaports. The government has already given guidelines to state-level officials and told them to be vigilant.",,,,Media,,,2020-01-31,,2020-01-31,9261
15109,GPHIN03083,GPHIN,3083,SEARO,India,IND,356,national,,,,LAND SCREENING,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"On 9 March, the Cabinet Secretary took a video conference with Chief Secretaries of all States/UTs and emphasized upon actions like surveillance at points of entry (PoE), surveillance in the community, laboratory support and hospital preparedness. He called upon States/UTs to scale up logistics, quarantine facilities, capacity building, information management and risk communication.
To meet the increasing demand and convenient screening of passengers, manpower deployed at airports have been substantially increased. There are now 286 doctors, 160 nurses and 295 paramedics stationed at airports across the country. A total of 9,41,717 international passengers from 8,827 flights have been screened at airports till now with 54 passengers being referred to IDSP/ hospitals.",,,,Official,https://pib.gov.in/PressReleseDetail.aspx?PRID=1605855,,2020-03-09,,2020-03-09,9261
11419,GPHIN00335,GPHIN,335,SEARO,India,IND,356,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"The Kerala government on Monday, 3 February, declared coronavirus a ‘state disaster’ after the third person tested positive for the virus in Kasargod. Meanwhile, the Union Health Ministry on 3 February issued a travel advisory informing the public to refrain from travelling to China.",,,,Media,https://www.thequint.com/news/world/china-india-coronavirus-wuhan-2020-live-updates,,2020-02-03,,2020-02-03,9261
12138,GPHIN00840,GPHIN,840,SEARO,India,IND,356,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"India have ramped up precautions such as conducting thermal screening on passengers on flights coming in from Singapore and Thailand, and further restricting travel from China.
all passengers arriving from China, Hong Kong, Singapore and Thailand would be screened by the Airport Health Organisation once they step out of the aerobridge. Passengers would be allowed to move towards immigration only after screening and clearance by medical staff.",,,,Media,https://www.straitstimes.com/asia/se-asia/countries-widen-travel-warning-to-include-singapore,,2020-02-11,,2020-02-11,9261
13240,GPHIN01626,GPHIN,1626,SEARO,India,IND,356,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"India on 22 February issued a fresh travel advisory asking citizens to avoid non-essential travel to Singapore as part of attempts to stop the spread of coronavirus. India is among the top sources of international arrivals to Singapore and accounted for more than 1.4 million visitors in 2019.
India has also flown back two batches of evacuees from China, comprising 640 Indians and seven Maldivian nationals. Most of them were students studying medicine there. They were taken directly to two special quarantine facilities on arrival. Most of them have been discharged after testing negative for the virus.",,,,Media,https://www.straitstimes.com/asia/south-asia/coronavirus-india-advises-citizens-against-non-essential-travel-to-singapore,,2020-02-24,,2020-02-24,9261
21375,IHR_200,IHR,142,SEARO,India,IND,356,national,,International Travel,,visa_restriction,5.2,International travel measures,,Restricting visas,,,,,,,,,,,2020-03-11,,,9261
9828,CDC_ITF_742,CDC_ITF,CDC-ITF-IN-00014,SEARO,India,IND,356,national,,,Travel restrictions,Flight suspensions,5.7,International travel measures,,Suspending or restricting international flights,,,,All domestic passenger flights will be suspended from 23.59 on 24 March,,Impose,,,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening,,2020-03-24,,2020-04-14,9261
11398,GPHIN00321,GPHIN,321,SEARO,India,IND,356,national,,,,AIRPORT SCREENING: EXIT,5.6,International travel measures,,Exit screening and isolation or quarantine,,,,"At least six Indians are staring at an uncertain future after Chinese authorities stopped them from boarding the special Air India flight, which flew out of Wuhan city on 1 February with 324 of their compatriots on board. The six Indians, comprising four students and two trainees from a Shenzhen-based Chinese electronics company, were stopped at immigration during their medical screening just before they were to board the New Delhi-bound aircraft. All six displayed either above normal or fluctuating temperatures during the screening, and were immediately asked to step aside from the immigration line. Soon after, they were whisked away in local government vehicles to their campuses. The Indian embassy has taken up the issue of their repatriation with the Chinese authorities, and requested that adequate and proper health care support to these individuals. They also urges them to follow the advice given by the Chinese authorities.",,,,Media,https://www.hindustantimes.com/india-news/6-indians-stopped-from-taking-air-india-s-wuhan-evacuation-flight-stare-at-uncertain-future/story-0KWLh2f7cZbeVsRlmGlpqN.html,,2020-02-03,,2020-02-03,9261
15206,GPHIN03147,GPHIN,3147,SEARO,India,IND,356,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"India's Kerala State Government is suspending all schools and canceling nearly all year-end exams, according to a senior government official in the state. All public programs will be suspended until 31 March and an coronavirus awareness programs will be launched.",,,,Media,https://www.cnn.com/world/live-news/coronavirus-outbreak-03-10-20-intl-hnk/index.html,,2020-03-10,,2020-03-10,9261
11217,GPHIN00213,GPHIN,213,SEARO,India,IND,356,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"On 31 January, the minister had urged the people who suffer from fever, cough, cold or shortness of breath within 28 days to go to the nearest Government Hospital wearing a mask. On the other hand, the officials have set up district nodal officers and emergency toll-free numbers 1100, 1102 or 7013387382, 8008473799 to attend queries on Coronavirus. Authorities have been instructed to set up scanning devices and masks to detected nCoV positive cases at airports and seaports. The government has already given guidelines to state-level officials and told them to be vigilant.",,,,Media,,,2020-01-31,,2020-01-31,9261
19450,GPHIN05845,GPHIN,5845,SEARO,India,IND,356,national,,,,AIRPORT SCREENING: EXIT,5.6,International travel measures,,Exit screening and isolation or quarantine,,,,"On 14 April, the Prime Minister announced an extension of the nationwide lockdown until 3 May.  Individuals in India will be banned from leaving their homes during the period of the lockdown. Only essential services will remain operational; all shops, offices, markets, and places of worship are closed, and interstate bus and train services are suspended. A ban on international commercial passenger flights is also ongoing.  Cargo operations and flights with prior approval are exempt from the restrictions.",,,,Media,,,2020-04-14,,2020-04-14,9261
24375,OxCGRT2337,OxCGRT,OXCGRT008025,SEARO,India,IND,356,national,,,,C6 - shelter-in-place and home confinement orders - 1,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,0,,,https://web.archive.org/web/20200427215819/http://dhs.kerala.gov.in/wp-content/uploads/2020/03/ncorona_26012020.pdf,Recommended,,,,,,2020-01-26,,,9261
11454,GPHIN00356,GPHIN,356,SEARO,India,IND,356,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"India on 31 Janaury banned the export of personal protection equipment such as masks and clothing amid a global coronavirus outbreak.
India, the world’s second most heavily populated country after China, has taken measures to ensure that all people arriving from China report to health authorities.",,,,Media,https://www.reuters.com/article/us-china-health-india/india-bans-export-of-protective-masks-clothing-amid-coronavirus-outbreak-idUSKBN1ZU20A,,2020-02-03,,2020-02-03,9261
28972,CSHVienna_1370,CSHVienna,1370,SEARO,India,IND,356,other,Punjab,Travel restriction,Stop public transports,,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,,,,.,,,,,https://www.indiatvnews.com/news/india/coronavirus-punjab-to-ban-public-transport-from-march-21-599607,,2020-03-20,,2020-03-20,9261
13101,GPHIN01556,GPHIN,1556,SEARO,India,IND,356,national,,,,PPE,8.2,Other measures,,Scaling up,,,,India on Sunday 23 February responded to China's concerns about restrictions on the export of medical supplies needed to combat the Coronavirus outbreak by saying a one-time exemption had been granted.,,,,Media,,,2020-02-23,,2020-02-23,9261
24402,OxCGRT2364,OxCGRT,OXCGRT008083,SEARO,India,IND,356,national,,,,H4 - emergency investment in healthcare,8.3,Other measures,,Financial packages,,1974947456,,https://www.mohfw.gov.in/pdf/DOASMDCOVID19MD.pdf,,,,,,,2020-03-24,,,9261
24421,OxCGRT2383,OxCGRT,OXCGRT008104,SEARO,India,IND,356,national,,,,H3 - contact tracing - 2,3.2.1,Surveillance and response measures,Tracing and quarantining contacts,Contact tracing,Traditional,,,https://web.archive.org/web/20200415111815/https://www.mha.gov.in/  https://www.mha.gov.in/sites/default/files/MHA%20order%20dt%2015.04.2020%2C%20with%20Revised%20Consolidated%20Guidelines_compressed%20%283%29.pdf  https://web.archive.org/web/20200414012528/https://icmr.nic.in/sites/default/files/upload_documents/Strategey_for_COVID19_Test_v4_09042020.pdf,,,,,,,2020-04-14,,,9261
28906,CSHVienna_1304,CSHVienna,1304,SEARO,India,IND,356,national,,Travel restriction,Airport restriction,Denial entry of foreigners and OIC card holders,5.3,International travel measures,,Restricting entry,,,,"All existing visas, except diplomatic, official, UN/International Organizations, employment, project visas, stand suspended till 15th April 2020.",,,,,https://www.mohfw.gov.in/pdf/HFWnCoVGoM11March2020II.pdf,,2020-03-13,,2020-03-13,9261
24385,OxCGRT2347,OxCGRT,OXCGRT008075,SEARO,India,IND,356,national,,,,C3 - cancel public events - 1,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",1,,,"""postpone all non-essential social and cultural gatherings.""  https://web.archive.org/web/20200409230532/https://www.republicworld.com/india-news/general-news/health-ministry-issues-advisory-on-social-distancing-coronavirus.html",Recommended,,,,,,2020-03-16,,,9261
28992,CSHVienna_1390,CSHVienna,1390,SEARO,India,IND,356,national,,Healthcare and public health capacity,Increase healthcare workforce,Train medical staff specially for covid-19,8.2,Other measures,,Scaling up,,,,Telemedicine Practice Guidelines.,,,,,https://www.mohfw.gov.in/,,2020-03-25,,2020-03-25,9261
28873,CSHVienna_1271,CSHVienna,1271,SEARO,India,IND,356,national,,Risk communication,Educate and actively communicate with the public,Warning against travel to and return from risk areas,5.1,International travel measures,,Providing travel advice or warning,,,,"Indian citizens are advised to refrain from travel to COVID-19 affected Countries (China, Republic of Korea, Islamic Republic of Iran, Italy and Japan).",,,,,https://www.mohfw.gov.in/pdf/Consolidated%20Travel%20advisory%20to%20travelers%20Updated%2002032020.pdf,,2020-03-02,,2020-03-02,9261
28914,CSHVienna_1312,CSHVienna,1312,SEARO,India,IND,356,other,Maharashtra,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,Partial closure of primary and secondary schools. Urban areas only,,,,,https://www.indiatoday.in/india/story/coronavirus-cases-in-maharashtra-surge-states-shut-down-public-places-developments-1655635-2020-03-15 --- https://www.indiatoday.in/india/story/coronavirus-cases-in-maharashtra-surge-states-shut-down-public-places-developments-1655635-2020-03-15,,2020-03-14,,2020-03-14,9261
3878,ACAPS_3878,ACAPS,6783,SEARO,India,IND,356,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,Yes,,,Govt gives benefits to farmers on crop loan repayments due to Covid-19 lockdown,Not applicable,Introduction / extension of measures,Ministry of Agriculture & Farmers Welfare,Government,https://pib.gov.in/PressReleseDetail.aspx?PRID=1607242,,2020-03-30,,2020-04-21,9261
24378,OxCGRT2340,OxCGRT,OXCGRT008030,SEARO,India,IND,356,national,,,,H2 - testing policy -1,3.1.1,Surveillance and response measures,Detecting and isolating cases,Passive case detection,Specific symptoms,,,https://web.archive.org/web/20200414012333/https://www.who.int/docs/default-source/wrindia/india-situation-report-1.pdf?sfvrsn=5ca2a672_0,,,,,,,2020-01-31,,,9261
17822,GPHIN05064,GPHIN,5064,SEARO,India,IND,356,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Analysts say a lockdown on 1.3 billion people in India will likely prove economically devastating for India's poor, many who live in its vast rural areas.",,,,Media,https://www.aljazeera.com/news/2020/04/india-covid-19-lockdown-means-food-work-rural-poor-200402052048439.html,,2020-04-03,,2020-04-03,9261
28962,CSHVienna_1360,CSHVienna,1360,SEARO,India,IND,356,national,,Healthcare and public health capacity,Enhance laboratory testing,Increase testing capacity (number tests),8.2,Other measures,,Scaling up,,,,Private labs can do the test. Swiss private company named Roche Diagnostics has been given the Food and Drug Administration (FDA) emergency approval to conduct tests for coronavirus,,,,,https://www.indiatoday.in/amp/india/story/roche-diagnostics-india-first-private-firm-to-get-covid-19-test-approval-1656965-2020-03-18,,2020-03-18,,2020-03-18,9261
3857,ACAPS_3857,ACAPS,1771,SEARO,India,IND,356,national,,Public health measures,,Health screenings in airports and border crossings,5.5,International travel measures,,Entry screening and isolation or quarantine,Yes,,,"Passengers (foreign and Indian) other than those restricted, arriving directly or indirectly from China, South Korea, Japan, Iran, Italy, Hong Kong, Macau, Vietnam, Malaysia, Indonesia, Nepal, Thailand, Singapore and Taiwan must undergo medical screening at port of entry.",,Introduction / extension of measures,India's Bureau of Immigration,Government,https://boi.gov.in/content/advisory-travel-and-visa-restrictions-related-covid-19,,2020-03-03,,2020-03-23,9261
28966,CSHVienna_1364,CSHVienna,1364,SEARO,India,IND,356,national,,"Case identification, contact tracing and related measures",Quarantine,All incomings from high-risk areas,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"Expanding compulsory quarantine for a minimum period of 14 days for passengers coming from/transiting through UAE, Qatar, Oman, and Kuwait..",,,,,https://www.mohfw.gov.in/pdf/TravelAdvisory16thMarch.pdf,,2020-03-18,,2020-03-18,9261
28922,CSHVienna_1320,CSHVienna,1320,SEARO,India,IND,356,other,Gujarat,Social distancing,Mass gathering cancellation,Indoor activities,4.3.1,Social and physical distancing measures,"Gatherings, businesses and services",Restricting private gatherings at home,,,,Gyms.,,,,,https://www.indiatvnews.com/news/india/breaking-coronavirus-gujarat-shuts-schools-colleges-covid19-598370,,2020-03-15,,2020-03-15,9261
12137,GPHIN00840,GPHIN,840,SEARO,India,IND,356,national,,,,AIRPORT SCREENING: EXIT,5.6,International travel measures,,Exit screening and isolation or quarantine,,,,"India have ramped up precautions such as conducting thermal screening on passengers on flights coming in from Singapore and Thailand, and further restricting travel from China.
all passengers arriving from China, Hong Kong, Singapore and Thailand would be screened by the Airport Health Organisation once they step out of the aerobridge. Passengers would be allowed to move towards immigration only after screening and clearance by medical staff.",,,,Media,https://www.straitstimes.com/asia/se-asia/countries-widen-travel-warning-to-include-singapore,,2020-02-11,,2020-02-11,9261
3845,ACAPS_3845,ACAPS,1229,SEARO,India,IND,356,national,,Social distancing,,Schools closure,4.1.2,Social and physical distancing measures,School measures,Closing,No,,,"Until March 31, 2020",,Introduction / extension of measures,MOHFW,Government,https://www.mohfw.gov.in/pdf/SocialDistancingAdvisorybyMOHFW.pdf,,,,2020-03-21,9261
28880,CSHVienna_1278,CSHVienna,1278,SEARO,India,IND,356,other,Jammu district and Samba district,Social distancing,Closure of educational institutions,Complete closure of educational institutions,4.1.2,Social and physical distancing measures,School measures,Closing,,,,Complete closure of primary and secondary schools. UNtil 31 March,,,,,https://www.hindustantimes.com/india-news/jk-govt-braces-for-coronavirus-shuts-down-schools-in-jammu-and-samba-till-march-31/story-WyYt7c9S0RzX2PvnxXqDvN.html,,2020-03-07,,2020-03-07,9261
28987,CSHVienna_1385,CSHVienna,1385,SEARO,India,IND,356,other,Maharashtra,Travel restriction,Individual movement restrictions,Curfew,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,.,,,,,https://economictimes.indiatimes.com/news/politics-and-nation/uddhav-thackeray-imposes-curfew-in-entire-maharashtra/articleshow/74775886.cms?from=mdr,,2020-03-23,,2020-03-23,9261
13115,GPHIN01561,GPHIN,1561,SEARO,India,IND,356,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"On 23 February, A high-level review meeting on COVID19 chaired by India's cabinet secretary on Saturday 22 February announced to enforce universal screenings of all incoming air passengers from Indonesia, Vietnam, Malaysia and Nepal, according to the Press Information Bureau of the Government of India. The screening of passengers from these countries will come into effect from Monday 24 February, the bureau said in a statement.",,,,Media,,,2020-02-23,,2020-02-23,9261
3897,ACAPS_3897,ACAPS,8268,SEARO,India,IND,356,national,,Public health measures,,Isolation and quarantine policies,3.1.3,Surveillance and response measures,Detecting and isolating cases,Isolation,Yes,,,Guidelines issues for home isolation of very mild / pre-symptomatic patients,Not applicable,Introduction / extension of measures,"Press Information Bureau, Government of India",Government,https://pib.gov.in/PressReleseDetail.aspx?PRID=1607242,,2020-04-28,,2020-04-29,9261
