NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
18846,GPHIN05546,GPHIN,5546,AMRO,Brazil,BRA,76,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"The Brazilian Health Minister on 7 April warned said the country was facing a ""serious problem"" getting enough ventilators to cope with the coronavirus epidemic. He added that Brazil had reached out to China to ensure it would be able to fill an order for face masks as coronavirus deaths accelerated.",,,,Media,https://www.dw.com/en/brazil-evangelicals-preach-covid-19/a-53024007,,2020-04-08,,2020-04-08,9261
20780,GPHIN06650,GPHIN,6650,AMRO,Brazil,BRA,76,national,,,,LOCKDOWN OR CURFEW,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,"Lockdowns are set to continue in Brazil’s largest cities and most states, with Sao Paulo extending its social distancing measures until 22 April and Rio de Janeiro until 30  April, despite the Brazilian President's repeated calls to end stay-at-home orders that he said were hurting the economy.",,,,Media,https://cyprus-mail.com/2020/04/21/countries-pondering-an-easing-of-coronavirus-curbs/,,2020-04-22,,2020-04-22,9261
22739,OxCGRT701,OxCGRT,OXCGRT002613,AMRO,Brazil,BRA,76,national,,,,H1 - public information campaign -2,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,1,,,Digital campaign from Ministry of Health to download - https://www.conasems.org.br/coronavirus-baixe-o-material-de-campanha-di,,,,,,,2020-03-13,,,9261
1291,ACAPS_1291,ACAPS,4448,AMRO,Brazil,BRA,76,national,,Governance and socio-economic measures,,Emergency administrative structures activated or established,8.3,Other measures,,Financial packages,No,,,"Decree 10,277 establishing a “Crisis Committee to Supervise and Monitor the Impacts of COVD-19”",Not applicable,Introduction / extension of measures,Global States of Emergency,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,,2020-03-16,,2020-04-09,9261
22742,OxCGRT704,OxCGRT,OXCGRT002615,AMRO,Brazil,BRA,76,national,,,,C7 - restrictions on internal movement - 1,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,0,,,Federal District closes museums and gyms: https://www.agenciabrasilia.df.gov.br/2020/03/15/governo-anuncia-novas-medidas-de-combate-ao-covid-19/,Recommended,,,,,,2020-03-15,,,9261
12238,GPHIN00922,GPHIN,922,AMRO,Brazil,BRA,76,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,The Ministry of Health and the National Health Surveillance Agency (Anvisa) on 8 February published guidelines for the procedure of repatriation as well as quarantine of evacuees from Wuhan.,,,,Official,https://www.saude.gov.br/noticias/agencia-saude/46323-ministerio-da-saude-e-anvisa-publicam-recomendacoes-para-quarentena,,2020-02-12,,2020-02-12,9261
27761,CSHVienna_173,CSHVienna,173,AMRO,Brazil,BRA,76,national,,Risk communication,Actively communicate with stakeholders,,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,.,,,,,https://coronavirus.saude.gov.br/linha-do-tempo,,2020-01-16,,2020-01-16,9261
20273,GPHIN06314,GPHIN,6314,AMRO,Brazil,BRA,76,national,,,,REPATRIATION,10,Not of interest,Not of interest,Not of interest,,,,"The Ministry of Health called, by public call, companies interested in providing 4 million RT-PCR (molecular biology) tests for diagnosis of COVID-19. The measure is in line with the permanent effort of the Government of Brazil to expand testing for coronavirus in the public health network through the availability of new tests, either through direct purchase or through donations. the Ministry of Health began to distribute another batch of 45,000 RT-PCR tests produced by Fiocruz. As a means, there are already 476,200 RT-PCR (molecular biology) tests sent to the Central Public Health Laboratories (LACENs) throughout the country. Regarding the rapid tests (serology), until this April 17. more than 2 million units have been distributed to states throughout the country. They were donated by vale mining company to the Ministry of Health to assist Brazil in coping with coronavirus. A fourth shipment of rapid tests donated by the mining company will arrive in Brazil next Saturday (18). Of this amount, 180,000 went to use in research and 247,000 to compose the strategic stock of the Ministry of Health.",,,,Media,,,2020-04-17,,2020-04-17,9261
17373,GPHIN04843,GPHIN,4843,AMRO,Brazil,BRA,76,national,,,,BORDER CLOSING,5.9,International travel measures,,Closing international land borders,,,,"On 30 March, the Brazilian government announced that it would be extending its border closure with Venezuela, which has been closed since 17 March, due to the ongoing coronavirus (COVID-19) pandemic. All of Brazil's land borders continue to remain closed but will be open for trucks carrying essential goods and people on humanitarian missions.
Several states have implemented restrictions for their residents in efforts to control the outbreak. San Pablo has asked non-essential businesses to close and for residents to remain at home when possible. The governor of São Paulo implemented a 15-day quarantine in the state starting 24 May.",,,,Media,https://www.garda.com/crisis24/news-alerts/328111/brazil-government-extends-border-closure-with-venezuela-march-31-update-8,,2020-04-01,,2020-04-01,9261
22810,OxCGRT772,OxCGRT,OXCGRT002646,AMRO,Brazil,BRA,76,national,,,,H1 - public information campaign -2,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,1,,,"Official social media pages from the Ministry of Health, official government websites and press conferences update everyday the informations about COVID-19 in Brazil. These sources give the number of cases, number of deaths, the investments and inform the population about prevention.   https://twitter.com/minsaude",,,,,,,2020-04-15,,,9261
15495,GPHIN03385,GPHIN,3385,AMRO,Brazil,BRA,76,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The Ministry of Health reversed the target order of the National Influenza Vaccination Campaign. First, elderly people and health workers, who work at the front line, caring to the population, will be vaccinated. The first phase of the campaign begins on 23 March 2020, throughout Brazil.  The vaccination would help health professionals to rule out influenza in screening and accelerate diagnosis for COVID-19.",,,,Official,https://www.saude.gov.br/noticias/agencia-saude/46518-idosos-serao-os-primeiros-a-receber-vacina-contra-gripe,,2020-03-11,,2020-03-11,9261
14606,GPHIN02660,GPHIN,2660,AMRO,Brazil,BRA,76,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Until Tuesday 3 March, Brazil has 488 suspected COVID-19 cases. The Ministry of Health has increased the number of countries that are monitored by the folder to 27 because they present local transmission of the coronavirus. Thus, people who have been in these countries in the last 14 days and have fever and another flu symptom, such as cough or shortness of breath, will be framed as suspected cases of coronavirus.",,,,Media,https://www.saude.gov.br/noticias/agencia-saude/46482-27-paises-sao-monitorados-pelo-ministerio-da-saude,,2020-03-04,,2020-03-04,9261
22763,OxCGRT725,OxCGRT,OXCGRT002619,AMRO,Brazil,BRA,76,national,,,,E3 - fiscal measures,8.3,Other measures,,Financial packages,,1943482646,,"The governent adds another R$ 10 billions towards its Programa Antidesemprego, to protect jobs, putting the total of the package in R$ 179,6 billion  Link: http://www.economia.gov.br/noticias/2020/marco/confira-as-medidas-tomadas-pelo-ministerio-da-economia-em-funcao-do-covid-19-coronavirus",,,,,,,2020-03-19,,,9261
22771,OxCGRT733,OxCGRT,OXCGRT002623,AMRO,Brazil,BRA,76,national,,,,C1 - school closing - 3,4.1.2,Social and physical distancing measures,School measures,Closing,General,,,All estate schools in the state of São Paulo are closed. Link: https://www.saopaulo.sp.gov.br/spnoticias/saiba-quais-as-medidas-do-governo-de-sp-para-o-combate-ao-coronavirus/  Private and state school in the state of Espirito Santo are closed. Link: https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/veja-medidas-que-cada-estado-esta-adotando-para-combater-covid-19  State of Mato Grosso anticpates the beginning of school break: https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/veja-medidas-que-cada-estado-esta-adotando-para-combater-covid-19,Required,,,,,,2020-03-23,,,9261
1315,ACAPS_1315,ACAPS,9018,AMRO,Brazil,BRA,76,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,Yes,,,"more than 250 health professionals, hired by the Ministry of Health, arrived in the state of Amazonas to reinforce the service to the population and undergo training",Not applicable,Introduction / extension of measures,MoH,Government,https://www.saude.gov.br/noticias/agencia-saude/46839-ministro-da-saude-visita-hospitais-em-manaus,,2020-05-04,,2020-05-05,9261
1292,ACAPS_1292,ACAPS,4449,AMRO,Brazil,BRA,76,national,,Governance and socio-economic measures,,Emergency administrative structures activated or established,8.3,Other measures,,Financial packages,No,,,President asked Congress to declare a state of public calamity,Not applicable,Introduction / extension of measures,Global States of Emergency,UN,https://acaps.sharepoint.com/:w:/r/sites/covid-19response/_layouts/15/Doc.aspx?sourcedoc=%7B4BD7DA89-4077-44C8-B6C3-75F03E1E90C8%7D&file=20200331%20Global-%20States%20of%20emergency.docx&action=default&mobileredirect=true,,2020-03-17,,2020-04-09,9261
20397,GPHIN06398,GPHIN,6398,AMRO,Brazil,BRA,76,national,,,,CLOSING PUBLIC PLACES,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,"São Paulo's Governor has extended the quarantine and social distancing measures through 10 May, to control the spread of the coronavirus (COVID-19) and prevent the state's healthcare system from being overwhelmed.  
All of Brazil's land borders continue to remain closed.  Most commercial flights at Rio de Janeiro-Galeão International Airport (GIG) will be suspended until 30 April. 
On 18 April, hundreds of protesters gathered in major cities, including Rio de Janeiro, São Paulo, and Brasilia, calling for state governors to resign and denouncing COVID-19 lockdown measures, which have suspended business operations for several weeks. In Rio de Janeiro, approximately 100 vehicles took part in the demonstration, causing gridlock and temporarily closing Copacabana beach.",,,,Media,https://www.garda.com/crisis24/news-alerts/334111/brazil-quarantine-in-sao-paulo-extended-through-may-10-update-13,,2020-04-20,,2020-04-20,9261
11565,GPHIN00427,GPHIN,427,AMRO,Brazil,BRA,76,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"In an official statement from the Ministry of Foreign Affairs and the Ministry of Defense on 2 February, the Brazilian Government decided to send a plane to repatriate Brazilians who are in Wuhan, Hubei province. The official note informs that Brazilians who come from Wuhan will be quarantined as soon as they arrive in the country, according to international procedures, under the guidance of the Ministry of Health. The state has found that they will be isolated at a military base, in a place that is still being kept confidential. According to the Ministry of Foreign Affairs, the main alternative is to bring Brazilians in a civilian aircraft, paid by the Brazilian government. The flight plan must be made by the Brazilian Air Force (FAB).",,,,Official,https://gphin.canada.ca/cepr/showarticle.jsp?docId=1006234444,,2020-02-04,,2020-02-04,9261
12352,GPHIN01027,GPHIN,1027,AMRO,Brazil,BRA,76,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"SES issues updated technical note on the New Coronavirus
The main update point was laboratory flow for classification of cases.
In order to update information for the development of effective actions, the State Secretariat of
Health of Rio de Janeiro elaborated the review of its technical note.",,,,Official,https://www.saude.rj.gov.br/noticias/2020/02/ses-emite-nota-tecnica-atualizada-sobre-o-novo-coronavirus,,2020-02-13,,2020-02-13,9261
18618,GPHIN05424,GPHIN,5424,AMRO,Brazil,BRA,76,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"A report by the Brazilian army's strategic studies center contradicted the Brazilian President's stance on the coronavirus, urging for widespread isolation to fight the pandemic. The study calls for reinforcing social distancing measures to slow the virus' spread, defying the president's statements that have sought to minimize the risks of the disease and called for states to end lockdowns. 
Meanwhile, Sao Paulo state, the epicenter of the coronavirus outbreak in Latin America, said it expected 111,000 deaths in the next six months, and extended its stay-at-home measures for another two weeks.",,,,Media,https://www.dw.com/en/coronavirus-latest-lufthansa-shutters-germanwings-subsidiary/a-53043555,,2020-04-07,,2020-04-07,9261
22745,OxCGRT707,OxCGRT,OXCGRT002616,AMRO,Brazil,BRA,76,national,,,,C3 - cancel public events - 2,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",0,,,City of Rio de Janeiro cancels all public events that would gather a large number of people. Link: http://prefeitura.rio/cidade/cidade-do-rio-entra-em-estagio-de-atencao-devido-a-medidas-de-prevencao-ao-novo-coronavirus/  City of São Paulo will no longer allow public events with over 250 people: https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/prefeitura-de-sao-paulo-cancela-eventos-com-mais-de-250-pessoas,Required,,,,,,2020-03-16,,,9261
1289,ACAPS_1289,ACAPS,2978,AMRO,Brazil,BRA,76,national,,Movement restrictions,,Visa restrictions,5.2,International travel measures,,Restricting visas,Yes,,,"all foreign travelers for 30 days except residents, citizens, family members and foreign nationals crossing to get to home country, diplomats or other government officials approved entry",Not applicable,Introduction / extension of measures,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,,2020-03-30,,2020-03-29,9261
17154,GPHIN04691,GPHIN,4691,AMRO,Brazil,BRA,76,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The Brazilian President slammed self-isolation and other measures declared by local authorities as harmful to the economy. On 30 March, opposition leaders called for his resignation over his handling of the coronavirus pandemic.",,,,Media,https://www.dw.com/en/bolsonaro-polarizes-brazil-with-lax-coronavirus-response/a-52959809,,2020-03-31,,2020-03-31,9261
12044,GPHIN00763,GPHIN,763,AMRO,Brazil,BRA,76,national,,,,REPATRIATION,10,Not of interest,Not of interest,Not of interest,,,,Brazil has evacuated 34 nationals from Wuhan and they will be taken to an airforce base in the mid-western state of Goiás where they will be quarantined for 18 days.,,,,Media,https://www.theguardian.com/world/2020/feb/08/coronavirus-brazil-evacuates-34-nationals-from-wuhan,,2020-02-10,,2020-02-10,9261
14025,GPHIN02170,GPHIN,2170,AMRO,Brazil,BRA,76,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,The Ministry of Health will anticipate the National Influenza Vaccination Campaign as a strategy to reduce the number of people with flu this winter. The campaign is scheduled to start on 23 March in stead of mid-April. The 75 million doses will start to be available from March. The measure is a wayto help health professionals to discard influenza in the screening of cases for novel coronavirus.,,,,Official,https://www.saude.gov.br/noticias/agencia-saude/46449-campanha-de-vacinacao-contra-a-gripe-sera-antecipada,,2020-02-28,,2020-02-28,9261
22772,OxCGRT734,OxCGRT,OXCGRT002623,AMRO,Brazil,BRA,76,national,,,,C2 - workplace closing - 3,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,0,,,"The City of Porto Alegre told all non-essential shops and industries to close their doors. Link: https://www2.portoalegre.rs.gov.br/portal_pmpa_novo/default.php?p_noticia=999208905&PREVISAO+DE+PAUTAS:+QUARTA-FEIRA,+25+DE+MARCO    Public servants in Minas Gerais are told to work from home from March 23: https://www.em.com.br/app/noticia/gerais/2020/03/19/interna_gerais,1130573/minas-restringe-circulacao-pessoas-intensifica-acoes-coronavirus.shtml",Required,,,,,,2020-03-23,,,9261
27771,CSHVienna_183,CSHVienna,183,AMRO,Brazil,BRA,76,national,,"Case identification, contact tracing and related measures",Quarantine,Quarantine law approved,8.1,Other measures,,Legal and policy regulations,,,,For nationals returning from Wuhan.,,,,,https://coronavirus.saude.gov.br/linha-do-tempo,,2020-02-05,,2020-02-05,9261
13022,GPHIN01511,GPHIN,1511,AMRO,Brazil,BRA,76,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The National Health Surveillance Agency (Anvisa) on 19 February carried out inspection inside the Hong Kong-flagged Vessel Kota Pemimpin docked in the Port of Santos. They released all 25 crew members, including those who had a fever during the trip, after the possibility of COVID-19 was reuled out. The ship received the Certificate of Free Practice (CLP) to operate in Porto.",,,,Media,https://g1.globo.com/sp/santos-regiao/porto-mar/noticia/2020/02/19/anvisa-faz-inspecao-e-descarta-novo-coronavirus-em-tripulacao-de-navio-chines-atracado-no-porto-de-santos.ghtml,,2020-02-21,,2020-02-21,9261
22764,OxCGRT726,OxCGRT,OXCGRT002620,AMRO,Brazil,BRA,76,national,,,,C2 - workplace closing - 3,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,0,,,The mayor of the City of São Paulo closes all pubs and restaurants and recommends people to stay home. Link: http://www.capital.sp.gov.br/noticia/prefeitura-interrompe-funcionamento-de-estabelecimentos-comerciais,Required,,,,,,2020-03-20,,,9261
27772,CSHVienna_184,CSHVienna,184,AMRO,Brazil,BRA,76,national,,Social distancing,Return operation of nationals living in regions at risk,Hubei,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,Quarantine. 18 days,,,,,https://coronavirus.saude.gov.br/linha-do-tempo,,2020-02-05,,2020-02-05,9261
1310,ACAPS_1310,ACAPS,7645,AMRO,Brazil,BRA,76,national,,Public health measures,,Psychological assistance and medical social work,8.5,Other measures,,,No,,,"This Friday (April 17), the Ministry of Health and the Pan American Health Organization (PAHO / WHO) launched a campaign that aims to mitigate the negative effects of the COVID-19 pandemic on the mental health of Brazilians.",Not applicable,Introduction / extension of measures,MoH,Government,https://www.saude.gov.br/noticias/agencia-saude/46750-ministerio-da-saude-e-opas-lancam-campanha-para-cuidados-em-saude-mental,,2020-04-17,,2020-04-26,9261
15773,GPHIN03598,GPHIN,3598,AMRO,Brazil,BRA,76,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"On 13 March 2020, the Pernambuco Health Department (SES-PE) reports that a Bahamian flag cruise ship docked in Recife Port in the morning of 12 March 2020). The Cruise came from Salvador, with 318 passengers and 291 crew members. During the landing, a 78-year-old patient living in Canada, was sick, with signs of a heart attack, and the Metropolitan Medical Emergency Care Service (Samu) of Recife was activated. Upon arriving at the site, Samu's medical team found that the patient had fever and respiratory symptoms, qualifying as a suspect case of COVID-19. The patient was referred to a private hospital in Recife. Meanwhile, the National Health Surveillance Agency (Anvisa) was activated immediately after the suspected case was reported, indicating that all passengers would remain isolated in their cabins. Anvisa would not allow other passengers to disembark and ordered tourism agencies to help those who had already left the vessel to return. SES-PE has also deployed a health surveillance team to assist in the investigation and actions to be implemented by Anvisa.",,,,Media,,,2020-03-13,,2020-03-13,9261
13028,GPHIN01516,GPHIN,1516,AMRO,Brazil,BRA,76,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"The Brazilian Government on 21 February changed the definition of a suspicious case for the new coronavirus. People who haveflu-like symptom and come from Japan, Singapore, South Korea, North Korea, Thailand, Vietnam and Cambodia, as well as China, are framed within this definition.",,,,Official,https://www.saude.gov.br/noticias/agencia-saude/46430-brasil-amplia-lista-de-paises-em-alerta-para-a-doenca,,2020-02-21,,2020-02-21,9261
17375,GPHIN04843,GPHIN,4843,AMRO,Brazil,BRA,76,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"On 30 March, the Brazilian government announced that it would be extending its border closure with Venezuela, which has been closed since 17 March, due to the ongoing coronavirus (COVID-19) pandemic. All of Brazil's land borders continue to remain closed but will be open for trucks carrying essential goods and people on humanitarian missions.
Several states have implemented restrictions for their residents in efforts to control the outbreak. San Pablo has asked non-essential businesses to close and for residents to remain at home when possible. The governor of São Paulo implemented a 15-day quarantine in the state starting 24 May.",,,,Media,https://www.garda.com/crisis24/news-alerts/328111/brazil-government-extends-border-closure-with-venezuela-march-31-update-8,,2020-04-01,,2020-04-01,9261
22804,OxCGRT766,OxCGRT,OXCGRT002642,AMRO,Brazil,BRA,76,national,,,,H4 - emergency investment in healthcare,8.3,Other measures,,Financial packages,,2355300,,"https://paraiba.pb.gov.br/noticias/estado-presta-contas-de-investimento-proprio-e-de-verbas-federais-no-combate-ao-coronavirus  The government of Paraíba invested R$ 12.024.086,00 received from the Parliament to purchase resources against COVID-19.",,,,,,,2020-04-11,,,9261
16693,GPHIN04285,GPHIN,4285,AMRO,Brazil,BRA,76,national,,,,BORDER CLOSING,5.9,International travel measures,,Closing international land borders,,,,"In the upper sections of the Rio Negro, on the border with Colombia and Venezuela, indigenous communities have closed the runways and cut off access to their lands in reserves for all non-natives arriving by boat from the Brazilian city of Manaus. In response to calls from tribal leaders, human rights groups and federal prosecutors, FUNAI on Monday suspended all contacts with Brazil's most isolated tribes. So far, the Special Secretariat of Indigenous Health (SESAI) has reported only four suspected cases of coronavirus in indigenous communities. Only one of them is in the Amazon.",,,,Media,,,2020-03-25,,2020-03-25,9261
22785,OxCGRT747,OxCGRT,OXCGRT002627,AMRO,Brazil,BRA,76,national,,,,C1 - school closing - 3,4.1.2,Social and physical distancing measures,School measures,Closing,General,,,"UNESCO tracker shows that schools are closed country-wide in Brazil, but there is no national policy, all states have adopted their own measures  Link: https://en.unesco.org/covid19/educationresponse",Required,,,,,,2020-03-27,,,9261
22809,OxCGRT771,OxCGRT,OXCGRT002646,AMRO,Brazil,BRA,76,national,,,,C5 - close public transport - 2,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,0,,,"https://globoplay.globo.com/v/8493263/  https://www12.senado.leg.br/noticias/materias/2020/04/16/decisao-do-stf-sobre-isolamento-de-estados-e-municipios-repercute-no-senado  Even though the Presidency in Brazil is recommending states and cities to re-open stores and other economic activities, the Supreme Court of Brazil decided states and cities have the autonomy concerning the measures against COVID-19 in their respective territory.  Some states, like Rio de Janeiro and Distrito Federal required the re-opening of stores and other services. Other states and cities, like Paraíba, Acre, Amapá and Salavdor, however, are keeping isolation measure for more 15 days, as indicated in the links above.  In some states the use of mask in public will be required.",Required,,,,,,2020-04-15,,,9261
16892,GPHIN04466,GPHIN,4466,AMRO,Brazil,BRA,76,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"Cumbica Airport begins to measure passenger temperature from international flights
The action was structured after an agreement between Anac, guarulhos city hall and GRU Airport and began at 0h on Friday (27) to identify suspected coronavirus.
The Airport of Cumbica, in Guarulhos, in Greater São Paulo, is measuring the temperature of passengers arriving in the capital of São Paulo coming from international flights, in the early hours of Friday (27), to identify suspicious cases of the new coronavirus. The service is performed between immigration and baggage collection by health professionals.
Patients with suspected coronavirus will be referred to guarulhos hospital. However, later, these cases will be sent to a Provisional Screening Center that will be inaugurated soon, according to GRU Airport, the concessionaire that manages the airport.
The action was structured after an agreement between the National Civil Aviation Agency (Anac), guarulhos city hall and GRU Airport.",,,,Media,,,2020-03-27,,2020-03-27,9261
1285,ACAPS_1285,ACAPS,2217,AMRO,Brazil,BRA,76,national,,Movement restrictions,,Border closure,5.5,International travel measures,,Entry screening and isolation or quarantine,Yes,,,The northern Brazil-Venezuela border will be closed *only humanitarian and cargo trucks are permitted to cross the border.,Not applicable,Introduction / extension of measures,International SOS,Other organisations,https://pandemic.internationalsos.com/2019-ncov/ncov-travel-restrictions-flight-operations-and-screening#MYS,,2020-03-18,,2020-03-25,9261
11586,GPHIN00448,GPHIN,448,AMRO,Brazil,BRA,76,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"Brazil’s lower house of Congress on 4 February approved a bill laying out rules for the quarantine of Brazilian nationals returning from China who may be infected with coronavirus, as well as other measures to combat the disease. The measures will be in force as long as the public health emergency declared by the WHOn is in place.
On 4 February, Brazil obtained authorization from China to fly two planes to Wuhan to evacuate Brazilian citizens who asked to be repatriated. The Defense Minister said two 36-seat Embraer C-190 planes flown by the Brazilian Air Force will leave on 5 February and arrive in Wuhan on 7 February after refueling stops en route. A total of 29 people, including four family members who are Chinese nationals, would be evacuated, as well other Brazilians who live outside Wuhan. The passengers, medical staff and the crew of the planes will be quarantined for 18 days at an Air Force base in Anapolis, 150 kilometers (93 miles) west of the capital Brasilia.",,,,Media,https://nationalpost.com/pmn/health-pmn/brazils-lower-house-of-congress-approves-coronavirus-quarantine-bill,,2020-02-05,,2020-02-05,9261
22820,OxCGRT782,OxCGRT,OXCGRT002654,AMRO,Brazil,BRA,76,national,,,,H1 - public information campaign -2,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,1,,,https://www.instagram.com/minsaude/,,,,,,,2020-04-23,,,9261
11563,GPHIN00426,GPHIN,426,AMRO,Brazil,BRA,76,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The Ministry of Health published on 4 February a technical report that provides epidemiological surveillance guidance, case definition with complementary terminology for the novel coronavirus. Guidelines for notification and register of cases, characterization of initial clinical-epidemiological data forms, description and diagnoses of the disease are provided. An algorithm with steps to be taken for cases that fulfil case definition, preventative measures and control, as well laboratory surveillance and reference are available.",,,,Official,http://portalarquivos2.saude.gov.br/images/pdf/2020/janeiro/28/Boletim-epidemiologico-SVS-28jan20.pdf,,2020-02-04,,2020-02-04,9261
22819,OxCGRT781,OxCGRT,OXCGRT002654,AMRO,Brazil,BRA,76,national,,,,C1 - school closing - 3,4.1.2,Social and physical distancing measures,School measures,Closing,General,,,https://web.archive.org/web/20200425104257/https://pt.unesco.org/fieldoffice/brasilia/expertise/covid-19,Required,,,,,,2020-04-23,,,9261
12231,GPHIN00919,GPHIN,919,AMRO,Brazil,BRA,76,national,,,,REPATRIATION,10,Not of interest,Not of interest,Not of interest,,,,"In total, 34 Brazilians, including their relatives, and 12 health professionals of the Brazilian Air Force, two doctors from the Ministry of Health, two journalists and eight crew members will be bring back from China. The evacuees will be placed at the Anápolis Air Base (GO) and undergo periodic examinations. If symptoms are symptoms, care and treatment will be performed at the Armed Forces Hospital in Brasilia (DF).",,,,Official,https://www.saude.gov.br/noticias/agencia-saude/46314-saude-e-defesa-visitam-local-que-recebera-brasileiros-vindos-da-china,,2020-02-12,,2020-02-12,9261
22767,OxCGRT729,OxCGRT,OXCGRT002621,AMRO,Brazil,BRA,76,national,,,,C4 - restrictions on gathering size - 3,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",10,,,State of Pernambuco prohibits all gatherings with more than 10 people.  Link: https://web.archive.org/web/20200426082619/https://jc.ne10.uol.com.br/pernambuco/2020/03/5603255-governo-de-pernambuco-proibe-eventos-com-mais-de-10-pessoas-para-tentar-conter-coronavirus.html,,,,,,,2020-03-21,,,9261
22734,OxCGRT696,OxCGRT,OXCGRT002613,AMRO,Brazil,BRA,76,national,,,,C1 - school closing - 3,4.1.2,Social and physical distancing measures,School measures,Closing,General,,,State of Goias suspends classes until April 4: https://agenciabrasil.ebc.com.br/saude/noticia/2020-03/veja-medidas-que-cada-estado-esta-adotando-para-combater-covid-19,Required,,,,,,2020-03-13,,,9261
11504,GPHIN00392,GPHIN,392,AMRO,Brazil,BRA,76,national,,,,AIRPORT SCREENING: EXIT,5.6,International travel measures,,Exit screening and isolation or quarantine,,,,"Brazil has decided to repatriate Brazilians from Wuhan and will declare a national health emergency, the Health Minister said on 3 February. A chartered plane would be sent to pick up 40 of the 55 Brazilians in Wuhan who have asked to be evacuated from the city. The evacuees will be quarantined for 18 days at a military base. The Minister is expected to issue a decree by 4 February to authorize the quarantine steps and speed up the repatriation of Brazilians. Brazilians will be tested before embarking and no one with symptoms would be allowed on the plane.",,,,Media,https://www.reuters.com/article/us-china-health-brazil-idUSKBN1ZX1L0,,2020-02-04,,2020-02-04,9261
