NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
4209,ACAPS_4209,ACAPS,4894,EURO,Italy,ITA,380,national,,Movement restrictions,,Checkpoints within the country,4.5.3,Social and physical distancing measures,Domestic travel,Restricting entry,Yes,,,"Increased check-points and controls in view of Easter holidays, sent letter to prefects, with most adapting respective measures",Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4443,https://www.interno.gov.it/it/notizie/quasi-600mila-cittadini-controllati-nei-primi-due-giorni-pasqua,2020-04-10,,2020-04-12,9261
13434,GPHIN01754,GPHIN,1754,EURO,Italy,ITA,380,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"Italian authorities are investigating the skyrocketing online prices for hygienic masks and sanitising gels after the coronavirus outbreak in northern Italy, according to two senior magistrates. Many pharmacists have run out of hygienic masks and hand sanitisers, with people going online to buy them. 
As the emergency has spread, police have also issued warnings that criminals posing as health inspectors have been using false identity papers to try to gain access to people’s houses to steal money or other valuables.",,,,Media,https://www.theguardian.com/world/live/2020/feb/25/coronavirus-live-updates-outbreak-latest-news-italy-italia-deaths-symptoms-china-stocks-wall-street-dow-jones-economy-falls,,2020-02-25,,2020-02-25,9261
4213,ACAPS_4213,ACAPS,4916,EURO,Italy,ITA,380,other,Vò,Public health measures,,Mass population testing,3.1.2,Surveillance and response measures,Detecting and isolating cases,Active case detection,No,,,"All inhabitants of Vò, a town of around 3000 people, tested",Not applicable,Introduction / extension of measures,The Guardian,Media,https://www.theguardian.com/commentisfree/2020/mar/20/eradicated-coronavirus-mass-testing-covid-19-italy-vo,https://www.trialsitenews.com/university-of-padua-vo-study-one-possible-hypothesis-of-how-to-contain-covid-19/,2020-03-06,,2020-04-12,9261
11025,GPHIN00057,GPHIN,57,EURO,Italy,ITA,380,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"Italy said it would begin repatriating its citizens from Wuhan this week. The flight, set to depart Italy on Thursday 30 January, will come with medical personnel.",,,,Media,https://www.cnn.com/2020/01/29/world/wuhan-coronavirus-evacuations-intl/index.html,,2020-01-30,,2020-01-30,9261
9883,CDC_ITF_797,CDC_ITF,CDC-ITF-IT-00010,EURO,Italy,ITA,380,other,Subnational/regional only,,Mass gathering restrictions,Complete restriction,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,All events suspended in at-risk regions and provinces. all organized events are suspended as well as events in public or private places including those of a cultural recreational sporting religious events and fairs even if held in closed but open to the public places such as for example major events cinemas theaters pubs dance schools game rooms betting rooms and bingo halls discos and similar places; all activities are suspended in the aforementioned places,,Impose,,,Summary of Measures Taken Against the Spread of C-19 (3/12 document),,2020-03-01,,2020-04-03,9261
12085,GPHIN00799,GPHIN,799,EURO,Italy,ITA,380,national,,,,AIRPORT SCREENING: EXIT,5.6,International travel measures,,Exit screening and isolation or quarantine,,,,Italy has asked children travelling from China to stay away from school for two weeks voluntarily.,,,,Media,https://www.straitstimes.com/asia/se-asia/cities-around-the-world-announce-new-travel-restrictions,,2020-02-10,,2020-02-10,9261
24668,OxCGRT2630,OxCGRT,OXCGRT008818,EURO,Italy,ITA,380,national,,,,H2 - testing policy -2,3.1.1,Surveillance and response measures,Detecting and isolating cases,Passive case detection,Any symptoms,,,"https://www.worldometers.info/coronavirus/covid-19-testing/  Italy announced on Feb. 26 that it would relax its testing criteria to the point that contacts linked to confirmed cases or recent travelers to outbreak areas would not be tested anymore, unless they show symptoms.",,,,,,,2020-02-26,,,9261
17817,GPHIN05061,GPHIN,5061,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Italy's national lockdown to try to contain the spread of coronavirus will probably continue beyond the start of May, according to the head of the Civil Protection Agency.",,,,Media,https://www.aljazeera.com/news/2020/04/coronavirus-deaths-6000-cases-top-240000-live-updates-200402230546497.html,,2020-04-03,,2020-04-03,9261
24708,OxCGRT2670,OxCGRT,OXCGRT008862,EURO,Italy,ITA,380,national,,,,C2 - workplace closing - 3,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,1,,,"Executive Order, 10 April 2020. Art. 1 & 2 (p. 97-98). Source: https://web.archive.org/web/20200421223441/https://www.gazzettaufficiale.it/eli/gu/2020/04/11/97/sg/pdf",Required,,,,,,2020-04-10,,,9261
20694,GPHIN06580,GPHIN,6580,EURO,Italy,ITA,380,national,,,,RESTRICTING OR LIMITING GATHERINGS,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,"On 21 April, the Italian Prime Minister outlined a five-point plan for managing the coronavirus epidemic. The plan will focus on:
1) Continued social distancing with use of masks and gloves until a vaccine or a therapy is available.
2) Reinforcing the health care system, and paying special attention to care homes to ""avoid another out-of-control explosion of contagion.""
3) Creating special COVID-19 hospitals designated to cater exclusively to coronavirus patients.
4) Conducting antibody testing in a large study to determine the spread of the virus among the population. A total of 300,000 serological tests have been requested.
5) Contact tracing. The government has officially chose a contract tracing app, called Immuni, which is in the testing phase, but the choice to download it will be voluntary.",,,,Media,https://edition.cnn.com/world/live-news/coronavirus-pandemic-04-21-20-intl/index.html,,2020-04-21,,2020-04-21,9261
4249,ACAPS_4249,ACAPS,8494,EURO,Italy,ITA,380,national,,Lockdown,,Partial lockdown,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,No,,,"With the phase-out of the full lockdown, a partial lockdown remains with only reasons to leave house being work, health, necessity or visit to relatives",Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4613,,2020-05-04,,2020-05-01,9261
4229,ACAPS_4229,ACAPS,6136,EURO,Italy,ITA,380,other,"Agro Nocerino-Sarnese area, Sarno",Governance and socio-economic measures,,Military deployment,8.3,Other measures,,Financial packages,No,,,An army contingent employed in anti-Covid-19 checks on roads and highways,Not applicable,Introduction / extension of measures,Ministry of the Interior,Government,https://www.interno.gov.it/it/notizie/potenziati-i-servizi-vigilanza-nellagro-nocerino-sarnese,https://www.interno.gov.it/it/notizie/militari-affiancano-forze-polizia-i-controlli-nel-sarno,2020-04-14,,2020-04-18,9261
29137,CSHVienna_1525,CSHVienna,1525,EURO,Italy,ITA,380,national,,"Case identification, contact tracing and related measures",Tracing and monitoring,Tracking via mobile phone,3.1.1,Surveillance and response measures,Detecting and isolating cases,Passive case detection,,,,". Immuni will be called the Italian app for the tracing of the new coronavirus infection during phase 2. With an order dated April 16, the emergency commissioner Domenico Arcuri ordered the stipulation of the free software license grant agreement contact tracing and free service contract with Bending Spoons spa, the company that designed the app.",,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4513,,2020-04-17,,2020-04-17,9261
4159,ACAPS_4159,ACAPS,765,EURO,Italy,ITA,380,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,Yes,,,"10,000 medicine students allowed to work after graduation",Not applicable,Introduction / extension of measures,Government of Italy,Government,http://www.governo.it/it/articolo/comunicato-stampa-del-consiglio-dei-ministri-n-37/14324,,2020-03-17,,2020-03-17,9261
18601,GPHIN05416,GPHIN,5416,EURO,Italy,ITA,380,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"The Italian Prime Minister is expected to consult scientists on 7 April about ways to safely end the month-long lockdown over the coronavirus pandemic. Italy’s closure of most businesses and factories is initially set to be lifted in a week. However, an imminent lifting of restrictions is unlikely, as health officials warn that a recent decline in the number of reported cases only occurred because of the lockdown measures.",,,,Media,https://www.dw.com/en/coronavirus-latest-lufthansa-shutters-germanwings-subsidiary/a-53043555,,2020-04-07,,2020-04-07,9261
29064,CSHVienna_1462,CSHVienna,1462,EURO,Italy,ITA,380,other,"ten municipalities ( Codogno , Castiglione d'Adda , Casalpusterlengo, Fombio , Maleo , Somaglia , Bertonico , Terranova dei Passerini , Castelgerundo and San Fiorano )",Social distancing,Small gathering cancellation,All,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,,,,. An ordinance that prohibits all aggregation activities in 10 municipalities in the Lodi area,,,,,https://milano.repubblica.it/cronaca/2020/02/21/news/coronavirus_codogno_castiglione_d_adda_contagiati_misure_sicurezza-249154447/?refresh_ce,,2020-02-21,,2020-02-21,9261
4253,ACAPS_4253,ACAPS,8498,EURO,Italy,ITA,380,national,,Public health measures,,Isolation and quarantine policies,3.1.3,Surveillance and response measures,Detecting and isolating cases,Isolation,No,,,Ban on going out for those with more than 37.5 degrees of fever and required to contact doctor,Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4613,,2020-05-04,,2020-05-01,9261
24681,OxCGRT2643,OxCGRT,OXCGRT008831,EURO,Italy,ITA,380,national,,,,C3 - cancel public events - 2,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",1,,,Nationwide lockdown  https://web.archive.org/web/20200409225920/https://www.bbc.co.uk/news/world-europe-51810673,Required,,,,,,2020-03-10,,,9261
29096,CSHVienna_1487,CSHVienna,1487,EURO,Italy,ITA,380,national,,Social distancing,Measures for special populations,Measures to limit contact to long-term care facilities,4.4.2,Social and physical distancing measures,Special populations,Protecting populations in closed settings,,,,. Decree of the President of the Council of Ministers 04 March 2020,,,,,http://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=73532,,2020-03-05,,2020-03-05,9261
4179,ACAPS_4179,ACAPS,1689,EURO,Italy,ITA,380,other,Lombardi,Lockdown,,Partial lockdown,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,No,,,General lockdown across component of everyday life; businesses can continue if they implement safety measures,Not available,Introduction / extension of measures,Ministry of the Interior,Government,https://www.gazzettaufficiale.it/eli/id/2020/03/08/20A01522/sgDECRETO%20DEL%20PRESIDENTE%20DEL%20CONSIGLIO%20DEI%20MINISTRI%208%20marzo%202020,,2020-03-08,,2020-03-23,9261
24698,OxCGRT2660,OxCGRT,OXCGRT008846,EURO,Italy,ITA,380,national,,,,C1 - school closing - 3,4.1.2,Social and physical distancing measures,School measures,Closing,General,,,"Executive Order No. 19, 25 March 2020. Art. 1, prov. p (p. 79). Source: https://web.archive.org/web/20200326123639/https://www.gazzettaufficiale.it/eli/gu/2020/03/25/79/sg/pdf",Required,,,,,,2020-03-25,,,9261
29134,CSHVienna_1522,CSHVienna,1522,EURO,Italy,ITA,380,national,,Healthcare and public health capacity,Increase healthcare workforce,Mobilization of domestic resources for health,8.2,Other measures,,Scaling up,,,,"Volunteers doctors. Today 73 volunteer doctors arrived at the military airport of Linate, to the rescue of the hospitals most affected by the Covid-19 emergency. Of these, 20 will remain in Lombardy, 18 will go to the aid of the health structures of Emilia Romagna, 16 have been sent to Piedmont, 13 to Liguria and 6 to Valle d'Aosta. Another 12 white coats are reaching the Marche by bus.",,,,,,,2020-04-09,,2020-04-09,9261
24672,OxCGRT2634,OxCGRT,OXCGRT008822,EURO,Italy,ITA,380,national,,,,E3 - fiscal measures,8.3,Other measures,,Financial packages,,4000000000,,"3.6 bn euro stimulus package announced + tax cuts, tax credits for companies that report a 25% drop in revenues. In addition to support package that was announced on 28/2. https://www.cnbc.com/2020/03/03/italy-to-spend-3point6-billion-euros-to-help-virus-hit-economy.html",,,,,,,2020-03-01,,,9261
24655,OxCGRT2617,OxCGRT,OXCGRT008788,EURO,Italy,ITA,380,national,,,,C8 - restrictions on international travel - 1,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioComunicatiNuovoCoronavirus.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5382,,,,,,,2020-01-27,,,9261
19140,GPHIN05694,GPHIN,5694,EURO,Italy,ITA,380,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"The Italian government is planning to extend its lockdown to contain the country's COVID-19 outbreak until May 3. The lockdown, closing most Italian businesses and preventing people leaving their homes for all but essential needs, has been in place since March 9 and was due to end on April 13.",,,,Media,https://www.aljazeera.com/news/2020/04/global-coronavirus-cases-exceed-15-million-live-updates-200408233108539.html,,2020-04-09,,2020-04-09,9261
29126,CSHVienna_1514,CSHVienna,1514,EURO,Italy,ITA,380,national,,Social distancing,Small gathering cancellation,Closure of non-essential working places,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,"all industrial production activities are suspended commercial, with the exception of those indicated in Annex 1 and save the following. Professional activities are not the forecasts referred to in Article 1, point 7 remain suspended and Decree of the President of the Council of Ministers 11 March 2020.. Decree of the President of the Council of Ministers 22 March 2020 Further implementing provisions of the decree-law of 23 February 2020, n. 6, containing urgent measures regarding the containment and management of the epidemiological emergency from COVID-19, applicable on the whole national territory. (20A01807)
 (OJ General Series, n.76 of 22 March 2020)",,,,,http://www.trovanorme.salute.gov.it/norme/dettaglioAtto?id=73729,,2020-03-22,,2020-03-22,9261
15515,GPHIN03400,GPHIN,3400,EURO,Italy,ITA,380,national,,,,RESTRICTING OR LIMITING GATHERINGS,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,"Italy ordered the nationwide closure of all restaurants and bars, along with most stores, as it raced to contain the worst coronavirus outbreak outside China.
All shops in the country must stay closed from 12 March, except for food stores and pharmacies. Restaurants and bars, which have been under a 6 p.m. curfew, must also close. The forced closures extend to all activities where workers have contact with clients, including hairdressers and beauticians.",,,,Media,https://www.wsj.com/articles/italy-hardens-nationwide-quarantine-11583962093,,2020-03-11,,2020-03-11,9261
14726,GPHIN02754,GPHIN,2754,EURO,Italy,ITA,380,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,The start of the Venice Architecture Biennale has been delayed from May to August due to disruption caused by the coronavirus outbreak in Italy. The biannual event was scheduled to run from 23 May to 29 November. It has now been shortened to just three months instead of the usual six. The virus has wreaked havoc on the global calendar of architecture and design events.,,,,Media,https://www.dezeen.com/2020/03/04/venice-architecture-biennale-2020-postponed-coronavirus-news/,,2020-03-05,,2020-03-05,9261
21670,IHR_495,IHR,308,EURO,Italy,ITA,380,national,,International Travel,,self_isolation,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,,,,,,,,2020-03-17,,,9261
4172,ACAPS_4172,ACAPS,1682,EURO,Italy,ITA,380,national,,Social distancing,,Limit public gatherings,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,No,,,"Some services are being closed, including bars, restaurant and alike as well as retail stores; production facilities remain open",fines,Introduction / extension of measures,Ministry of the Interior,Government,https://www.gazzettaufficiale.it/eli/id/2020/03/11/20A01605/sg,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4324,2020-03-11,,2020-03-23,9261
29084,CSHVienna_1477,CSHVienna,1477,EURO,Italy,ITA,380,national,,Risk communication,Educate and actively communicate with the public,Enhance communication to the public,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"hang in pulic spaces (schools, universities, offices and places of transit) the guidelines of the health ministery. The Ministry of Education has published the answers to the most frequently asked questions about precautionary measures against coronavirus regarding educational trips, Erasmus, absences, suspension of teaching activities and validity of the school year.",,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4121,,2020-03-02,,2020-03-02,9261
9875,CDC_ITF_789,CDC_ITF,CDC-ITF-IT-00002,EURO,Italy,ITA,380,national,,,Mass gathering restrictions,Complete restriction,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,National lockdown. All forms of gathering prohibited,,Impose,,,Summary of Measures Taken Against the Spread of C-19 (3/12 document),,2020-03-09,,2020-03-20,9261
24652,OxCGRT2614,OxCGRT,OXCGRT008784,EURO,Italy,ITA,380,national,,,,C8 - restrictions on international travel - 1,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,http://www.salute.gov.it/portale/nuovocoronavirus/dettaglioComunicatiNuovoCoronavirus.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5372,,,,,,,2020-01-23,,,9261
29044,CSHVienna_1442,CSHVienna,1442,EURO,Italy,ITA,380,national,,Healthcare and public health capacity,Enhance emergency response mechanisms,Set up crisis units,8.2,Other measures,,Scaling up,,,,"national. This morning, the Task Force met at the Ministry of Health to coordinate every initiative related to the 2019-nCoV coronavirus phenomenon.",,,,,http://www.salute.gov.it/portale/news/p3_2_4_1_1.jsp?lingua=italiano&menu=salastampa&p=comunicatistampa&id=5373,,2020-01-22,,2020-01-22,9261
29083,CSHVienna_1476,CSHVienna,1476,EURO,Italy,ITA,380,other,10 municipalities in Lombardia and Veneto,Travel restriction,Stop public transports,,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,,,,. #info #atac - #coronavirusitalIa - dal 14 marzo trasporto pubblico sulla rete Atac e RomaTpl rimodulato. Tutti i dettagli al link http://bit.ly/2QdZ3F9 #Roma #COVID_19,,,,,https://twitter.com/InfoAtac/status/1238484500893614080,,2020-03-14,,2020-03-14,9261
18868,GPHIN05560,GPHIN,5560,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"The Italian Prime Minister on 8 April said Italy would remain in lockdown, despite calls to reopen factories. The PM said this was suggested by scientists .",,,,Media,https://www.dw.com/en/coronavirus-latest-swiss-look-to-easing-lockdown/a-53054837,,2020-04-08,,2020-04-08,9261
24662,OxCGRT2624,OxCGRT,OXCGRT008814,EURO,Italy,ITA,380,national,,,,C2 - workplace closing - 3,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,0,,,Targeted lockdown in the North starting Feb 22  (https://web.archive.org/web/20200412130630/https://www.garda.com/fr/crisis24/alertes-de-securite/316651/italy-towns-in-lombardy-and-veneto-placed-on-lockdown-february-22-update-5),Required,,,,,,2020-02-22,,,9261
24673,OxCGRT2635,OxCGRT,OXCGRT008825,EURO,Italy,ITA,380,national,,,,C1 - school closing - 3,4.1.2,Social and physical distancing measures,School measures,Closing,General,,,https://web.archive.org/save/http://www.governo.it/it/articolo/coronavirus-firmato-il-dpcm-4-marzo-2020/14241,Required,,,,,,2020-03-04,,,9261
4220,ACAPS_4220,ACAPS,6103,EURO,Italy,ITA,380,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,Yes,,,Aptitude tests supposedly happening in May 2020 for doctors postponed,Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4502,,2020-04-16,,2020-04-18,9261
15665,GPHIN03506,GPHIN,3506,EURO,Italy,ITA,380,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"The Italian authorities have warned that those who come down with a cough, fever or other signs of the deadly COVID-19 but avoid going into quarantine could risk being charged with attempted murder and face up to 21 years in prison. Italy’s new legal measures have been compared to punishments for people who willingly pass on HIV to unsuspecting victims.
Italy has been put on a nationwide lockdown with all stores except for pharmacies and food outlets being ordered to close down. Citizens have also been told they are not allowed to travel unless for pressing health or work reasons. Those who break the rules will be subject to jail time and/or fine.",,,,Media,https://metro.co.uk/2020/03/12/people-coronavirus-italy-refuse-self-isolate-face-murder-charges-12385790/,,2020-03-12,,2020-03-12,9261
24666,OxCGRT2628,OxCGRT,OXCGRT008815,EURO,Italy,ITA,380,national,,,,C6 - shelter-in-place and home confinement orders - 2,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,0,,,https://web.archive.org/web/20200409225704/https://www.la7.it/nonelarena/video/lelenco-dei-comuni-in-quarantena-a-causa-del-coronavirus-23-02-2020-308963    Localised quarantine in Lombardy,Required,,,,,,2020-02-23,,,9261
29070,CSHVienna_1465,CSHVienna,1465,EURO,Italy,ITA,380,other,"ten municipalities ( Codogno , Castiglione d'Adda , Casalpusterlengo, Fombio , Maleo , Somaglia , Bertonico , Terranova dei Passerini , Castelgerundo and San Fiorano )",Social distancing,Mass gathering cancellation,Closure of educational institutions,4.3,Social and physical distancing measures,"Gatherings, businesses and services",,,,,"All. suspension of educational services for children and schools of every order and degree, as well as the frequency of activities school and higher education, including university, except for distance learning activities",,,,,https://www.gazzettaufficiale.it/eli/id/2020/02/23/20G00020/sg --- http://www.quotidianosanita.it/scienza-e-farmaci/articolo.php?articolo_id=81547,,2020-02-23,,2020-02-23,9261
4214,ACAPS_4214,ACAPS,5584,EURO,Italy,ITA,380,national,,Social distancing,,Changes in prison-related policies,4.4.2,Social and physical distancing measures,Special populations,Protecting populations in closed settings,Yes,,,All new detainees at immigration centres need to undergo health check,Not applicable,Introduction / extension of measures,Global Detention Project,Other organisations,https://www.globaldetentionproject.org/covid-19-immigration-detention-platform,,2020-03-26,,2020-04-16,9261
15516,GPHIN03400,GPHIN,3400,EURO,Italy,ITA,380,national,,,,CLOSING PUBLIC PLACES,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,"Italy ordered the nationwide closure of all restaurants and bars, along with most stores, as it raced to contain the worst coronavirus outbreak outside China.
All shops in the country must stay closed from 12 March, except for food stores and pharmacies. Restaurants and bars, which have been under a 6 p.m. curfew, must also close. The forced closures extend to all activities where workers have contact with clients, including hairdressers and beauticians.",,,,Media,https://www.wsj.com/articles/italy-hardens-nationwide-quarantine-11583962093,,2020-03-11,,2020-03-11,9261
13746,GPHIN01953,GPHIN,1953,EURO,Italy,ITA,380,national,,,,BORDER CLOSING,5.9,International travel measures,,Closing international land borders,,,,"Travellers arriving from Italy will be screened under new measures outlined by Cabinet aimed at keeping the coronavirus out of the country. According to the Prime Minister’s Office Chief of Staff,  the government is also denying boarding “to those Italian citizens emanating from Italian cities that have been quarantined by the Italian government”.
These cities include: Bertonico, Terranova dei Passerini, Castiglione d’Adda, Casalpusterlengo, Castelgerund, Somaglia, Codogno, Fombio, Maleo, Vo‘ Euganeo, and San Fiorano.",,,,Media,https://www.antiguaobserver.com/health-ministry-issues-new-travel-advisory-for-italy/?utm_source=rss&utm_medium=rss&utm_campaign=health-ministry-issues-new-travel-advisory-for-italy,,2020-02-26,,2020-02-26,9261
13261,GPHIN01638,GPHIN,1638,EURO,Italy,ITA,380,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,The Italian prime minister has postponed four Serie A fixtures following a coronavirus outbreak in Turin. The Sports Minister has told the Italian Olympic Committee president that the Italian government is working on urgent measures to decisively confront and contain the novel coronavirus outbreak in the country.,,,,Media,https://www.dailymail.co.uk/sport/sportsnews/article-8033355/Inters-Serie-clash-Sampdoria-postponed-coronavirus-outbreak.html,,2020-02-24,,2020-02-24,9261
16144,GPHIN03860,GPHIN,3860,EURO,Italy,ITA,380,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"A small Italian town appears to have drastically reduced coronavirus infections —  reaching zero cases last week  — after implementing an aggressive tactic to curb spread, according to news reports. This mass testing revealed that about 3% of residents were infected with the virus, and of these, about half did not show any symptoms, according to ProMarket , the blog of the Stigler Center at the University of Chicago Booth School of Business. After two weeks of a strict lockdown and quarantine of cases, only 0.25% of residents were infected. The town isolated these last few cases and has since reopened. The lesson they learned is that isolating all positive cases, whether they were sick or not, they were able to reduce transmission by 90 percent.",,,,Media,,,2020-03-19,,2020-03-19,9261
4216,ACAPS_4216,ACAPS,5623,EURO,Italy,ITA,380,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,Yes,,,The Bank of Italy have announced a series of measures to help banks and non-bank intermediaries under its supervision,Not applicable,Introduction / extension of measures,Bank of Italy,Government,https://www.bancaditalia.it/media/comunicati/documenti/2020-01/Deadlines-extension-COVID-19.pdf?language_id=1,,2020-03-20,,2020-04-16,9261
4212,ACAPS_4212,ACAPS,4897,EURO,Italy,ITA,380,other,Naples,Governance and socio-economic measures,,Military deployment,8.3,Other measures,,Financial packages,No,,,100 more soldiers in the metropolitan area of ​​Naples,Not applicable,Introduction / extension of measures,Ministry of the Interior,Government,https://www.interno.gov.it/it/notizie/100-militari-piu-nellarea-metropolitana-napoli,,2020-04-11,,2020-04-12,9261
24693,OxCGRT2655,OxCGRT,OXCGRT008838,EURO,Italy,ITA,380,national,,,,H1 - public information campaign -2,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,1,,,http://www.salute.gov.it/portale/nuovocoronavirus/archivioComunicatiNuovoCoronavirus.jsp?lingua=italiano&area=nuovocoronavirus&comunicati.page=0,,,,,,,2020-03-17,,,9261
29048,CSHVienna_1446,CSHVienna,1446,EURO,Italy,ITA,380,other,Rome Fiumicino airports,Travel restriction,Airport restriction,Air traffic suspended to and from China,5,International travel measures,,,,,,. Air traffic suspended to and from China due to novel coronavirus as of January 30,,,,,https://www.garda.com/crisis24/news-alerts/310131/italy-air-traffic-suspended-to-and-from-china-due-to-novel-coronavirus-as-of-january-30,,2020-01-30,,2020-01-30,9261
4175,ACAPS_4175,ACAPS,1685,EURO,Italy,ITA,380,other,Caltanissetta,Movement restrictions,,Checkpoints within the country,4.5.3,Social and physical distancing measures,Domestic travel,Restricting entry,Yes,,,Police controls implemented at hospital entrances due to attacks on health workers,Not applicable,Introduction / extension of measures,Ministry of the Interior,Government,https://www.interno.gov.it/it/notizie/piu-controlli-e-telecamere-caltanissetta-sicurezza-dei-presidi-medici,,2020-03-04,,2020-03-23,9261
29102,CSHVienna_1493,CSHVienna,1493,EURO,Italy,ITA,380,national,,Social distancing,Mass gathering cancellation,Sport events,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,.,,,,,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4175,,2020-03-08,,2020-03-08,9261
24697,OxCGRT2659,OxCGRT,OXCGRT008842,EURO,Italy,ITA,380,national,,,,C5 - close public transport  - 1,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,1,,,"Public transport is reduced by 75%, but remain operational throughout the country   https://www.ilsole24ore.com/art/la-battaglia-trasporto-pubblico-regione-vuole-chiudere-milano-intende-garantire-lavoratori-ADVcEhE?refresh_ce=1",Recommended,,,,,,2020-03-21,,,9261
4224,ACAPS_4224,ACAPS,6131,EURO,Italy,ITA,380,national,,Public health measures,,Strengthening the public health system,8.2,Other measures,,Scaling up,No,,,Tender launched for the procurement of serological tests,Not applicable,Introduction / extension of measures,Ministry of Health,Government,http://www.salute.gov.it/portale/news/p3_2_1_1_1.jsp?lingua=italiano&menu=notizie&p=dalministero&id=4519,,2020-04-16,,2020-04-18,9261
