NUMBER,WHO_ID,DATASET,PROP_ID,WHO_REGION,COUNTRY_TERRITORY_AREA,COUNTRY_CODE,ISO_3166_1_NUMERIC,ADMIN_LEVEL,AREA_COVERED,PROV_CATEGORY,PROV_SUBCATEGORY,PROV_MEASURE,WHO_CODE,WHO_CATEGORY,WHO_SUBCATEGORY,WHO_MEASURE,TARGETED,VALUE_USD,PERCENT_INTEREST,COMMENTS,NON_COMPLIANCE,RESPONSE_TYPE,SOURCE,SOURCE_TYPE,LINK,SOURCE_ALT,DATE_START,DATE_END,DATE_ENTRY,Sys_BatchID
27859,CSHVienna_263,CSHVienna,263,AMRO,Canada,CAN,124,other,Manitoba,Social distancing,Mass gathering cancellation,Indoor activities,4.3.1,Social and physical distancing measures,"Gatherings, businesses and services",Restricting private gatherings at home,,,,"gyms and gaming centres, bingo halls and fitness centres. This facilitates a number of emergency measures, starting with a public health order that effectively bans large public gatherings, closes gyms and gaming centres and allows the province to prosecute people or businesses that refuse to comply.",,,,,https://www.cbc.ca/news/canada/manitoba/manitoba-covid-19-update-friday-1.5504177,,2020-03-20,,2020-03-20,9261
17177,GPHIN04709,GPHIN,4709,AMRO,Canada,CAN,124,national,,,,EDUCATION CAMPAIGN,8.4.1,Other measures,Communications and engagement,General public awareness campaigns,,,,"The union representing Canada Post employees is asking Canadians to disinfect their mail boxes to help prevent the spread of COVID-19. The union says daily washing and disinfecting of letter boxes, along with handrails and door knobs, will help keep mail carriers safe.",,,,Media,https://www.ctvnews.ca/health/coronavirus/canadians-asked-to-wash-mailboxes-keep-dogs-at-bay-to-ensure-safe-mail-delivery-1.4875401,,2020-03-31,,2020-03-31,9261
19329,GPHIN05798,GPHIN,5798,AMRO,Canada,CAN,124,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"Health Canada has said that a rapid coronavirus blood test that is being manufactured in Canada, and shipped to the United States is not ready for use in Canada. Tests such as the one made by Markham, Ontario, company BTNX are on hold despite the fact that sales of the same test have been allowed to proceed in the U.S., the U.K. and Europe. Some countries, like Germany and South Korea, have used rapid blood tests systematically to identify who can safely go back to work in front-line health care and the service industry.",,,,Media,https://www.cbc.ca/news/health/health-canada-rapid-blood-tests-under-review-1.5529590,,2020-04-14,,2020-04-14,9261
27836,CSHVienna_247,CSHVienna,247,AMRO,Canada,CAN,124,other,Alberta,Resource allocation,Fixing maximum price for necessity goods,,8.1,Other measures,,Legal and policy regulations,,,,". Procure or fix prices for food, clothing, fuel, equipment, or other essential supplies.",,,,,https://edmonton.ctvnews.ca/the-situation-is-very-serious-alberta-to-declare-a-state-of-public-health-emergency-over-covid-19-1.4856794,,2020-03-17,,2020-03-17,9261
22948,OxCGRT910,OxCGRT,OXCGRT003132,AMRO,Canada,CAN,124,national,,,,C3 - cancel public events - 2,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",0,,,https://www.retailcouncil.org/coronavirus-info-for-retailers/provincial-covid-19-resources-and-updates/,Required,,,,,,2020-03-24,,,9261
16219,GPHIN03919,GPHIN,3919,AMRO,Canada,CAN,124,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"In light of the unprecedented demand and urgent need for products that can help limit the spread of COVID-19, Health Canada is facilitating access to products that may not fully meet current regulatory requirements, as an interim measure. In addition, Health Canada is expediting approvals of product, as well as establishment and site licences related to these types of products. The Department will continue to update Canadians on any further efforts to increase supplies of health products that may be used to help combat the COVID-19 pandemic.",,,,Official,https://healthycanadians.gc.ca/recall-alert-rappel-avis/hc-sc/2020/72623a-eng.php,,2020-03-20,,2020-03-20,9261
22960,OxCGRT922,OxCGRT,OXCGRT003139,AMRO,Canada,CAN,124,national,,,,C7 - restrictions on internal movement - 2,4.5.1,Social and physical distancing measures,Domestic travel,Suspending or restricting movement,0,,,"PEI, Nova Scotia, New Brunswick, Newfoundland and Manitoba all have 14 isolation measures in place for interprovincial travel, as well as restrictions for some  https://archive.fo/wip/2pPAL",Required,,,,,,2020-03-31,,,9261
15234,GPHIN03173,GPHIN,3173,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,The Public Health Agency of Canada (PHAC) is recommending that Canadians avoid all cruise ship travel due to the ongoing COVID-19 outbreak.,,,,Official,https://travel.gc.ca/travelling/health-safety/travel-health-notices/219,,2020-03-10,,2020-03-10,9261
15397,GPHIN03298,GPHIN,3298,AMRO,Canada,CAN,124,national,,,,REPATRIATION,10,Not of interest,Not of interest,Not of interest,,,,Media reports some of the Canadian crew members on board tthe Grand Princess cruise ship  tested positive for the virus and could not take the evacuation plane sent by the Canadian Government.,,,,Media,https://globalnews.ca/news/6654735/coronavirus-grand-princess-canadian-crew/,,2020-03-11,,2020-03-11,9261
27910,CSHVienna_314,CSHVienna,314,AMRO,Canada,CAN,124,other,Quebec,Risk communication,Educate and actively communicate with the public,Recommendation for home office,8.1,Other measures,,Legal and policy regulations,,,,. � noter que le t�l�travail et le commerce en ligne sont permis en tout temps pour toutes les entreprises.,,,,,https://www.quebec.ca/sante/problemes-de-sante/a-z/coronavirus-2019/fermeture-endroits-publics-commerces-services-covid19/,,2020-03-25,,2020-03-25,9261
16396,GPHIN04057,GPHIN,4057,AMRO,Canada,CAN,124,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"Yukon's chief medical health officer says the territory has its first two cases of COVID-19. He says a couple from Whitehorse who attended a conference in the U.S. were tested upon their return. He says they had both been self-isolating since they got home, and in doing so, protected their fellow Yukoners from catching the virus. He indicated that the cases do not change the risk of becoming ill with the virus in the territory. He's recommending everyone avoid non-essential travel into and out of Yukon. He says he had already planned on making the recommendation before the two cases were confirmed. He says everyone who comes to the territory from outside Yukon is required to self-isolate for 14 days, even if they didn't travel outside Canada.
The territory is also banning social gatherings of more than 10 people.",,,,Media,https://www.ctvnews.ca/health/coronavirus/yukon-reports-first-2-cases-of-covid-19-in-couple-who-had-travelled-to-u-s-1.4863884,,2020-03-23,,2020-03-23,9261
20947,GPHIN06740,GPHIN,6740,AMRO,Canada,CAN,124,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"By the end of April 2020, Bruce Power says it will have provided 1.2 million pieces of personal protective equipment (PPE) to over 100 front-line organizations and Ontario’s Ministry of Health and Ministry of Long-Term Care. The PPE includes surgical masks, N95 masks, gloves and face shields.",,,,Media,,,2020-04-22,,2020-04-22,9261
19340,GPHIN05803,GPHIN,5803,AMRO,Canada,CAN,124,national,,,,LAND SCREENING,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"The Northwest Territories is banning non-essential travel into the territory since 21 March. Residents returning to the territory will be required to self-isolate in Yellowknife, Fort Smith, Hay River, or Inuvik. Disobeying the order is punishable by a fine of up to $10,000 and six months in jail.",,,,Media,https://globalnews.ca/news/6712540/coronavirus-non-essential-travel/,,2020-04-14,,2020-04-14,9261
27921,CSHVienna_325,CSHVienna,325,AMRO,Canada,CAN,124,other,Saskatchewan,Social distancing,Small gathering cancellation,Closure of non-essential working places,4.2.2,Social and physical distancing measures,"Offices, businesses, institutions and operations",Closing,,,,. all services that are not essentials,,,,,https://www.saskatchewan.ca/government/health-care-administration-and-provider-resources/treatment-procedures-and-guidelines/emerging-public-health-issues/2019-novel-coronavirus/public-health-measures/public-health-orders,,2020-03-18,,2020-03-18,9261
16617,GPHIN04214,GPHIN,4214,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"Canada Post will be reducing its hours at its post offices by opening one hour later, and closing one hour earlier to clean, restock, and give relief to their employees. The first hour of each day will prioritize higher risk clients, such as elderly people, and people with compromised immune systems.
They will also install clear barriers for the counter to increase safety, and are asking customers to physically distance themselves by at least two metres or six feet apart.
Canada Post added that some of their post offices may be closed due to building closures, but that they are working to keep them open.
For deliveries, Canada Post will knock or ring, leave the item in a safe spot, and go on to their next delivery to avoid customer interactions at the door.
The postal service also said that packages that are left at the post office for pickup will not be returned to the sender until further notice, and that they’ve suspended their 15 day holding period.",,,,Media,https://www.rcinet.ca/en/2020/03/24/canada-post-makes-changes-to-its-services-during-covid-19-outbreak/,,2020-03-24,,2020-03-24,9261
11066,GPHIN00090,GPHIN,90,AMRO,Canada,CAN,124,national,,,,RESEARCH ADVANCEMENT,10,Not of interest,Not of interest,Not of interest,,,,"The President of the Public Health Agency of Canada, on 29 Janaury told the House of Commons health committee that it is to be expected that there will be travel-related cases in Canada and that the number of confirmed cases will rise. By the end of the week, Namiesniowski said more public health officials will be in customs areas at the three international airports (Toronto, Vancouver and Montreal) to help border officials.  
The federal government, meanwhile, announced on 29 January that it has chartered a plane to evacuate 160 Canadians who’ve been trapped in China. Details are still being worked out about how and when the evacuation will take place and whether those returned to Canada will have to be quarantined once they arrive. The Official said not everyone who wants to come back to Canada may be able to leave since the Chinese authority will not let anyone who might be infected on the plane.",,,,Media,https://globalnews.ca/news/6481486/canada-vaccine-theresa-tam-coronavirus/,,2020-01-30,,2020-01-30,9261
15955,GPHIN03744,GPHIN,3744,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The offices of Postmedia newspapers in Grey Bruce – The Sun Times in Owen Sound, The Shoreline Beacon in Port Elgin, The Post in Hanover, The Kincardine News, The Lucknow Sentinel, The Wiarton Echo and Grey Bruce This Week – are temporarily closed to the public as a measure to protect the health and well-being of customers and staff due to COVID-19 concerns.
Otherwise, business will carry on and publication will continue.
We will continue to monitor updates from health authorities and government agencies and act accordingly.",,,,Media,,,2020-03-17,,2020-03-17,9261
20506,GPHIN06458,GPHIN,6458,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The Canadian federal government will change protocols so that in the future, stockpile supplies get distributed to the front lines before they expire and are replaced with new items.",,,,Media,https://globalnews.ca/news/6844277/coronavirus-trudeau-stockpile-waste/,,2020-04-20,,2020-04-20,9261
18749,GPHIN05496,GPHIN,5496,AMRO,Canada,CAN,124,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"With the emerging information regarding pre-symptomatic and asymptomatic transmission, the Government of Canada issued a statement on 7 April, recommending the public to wear non-medical masks if they wish as an additional measure to protect others people. But they reiterate that wearing a non-medical mask when in public or other settings is not a replacement for the proven measures such as hand washing and physical distancing.  They also emphasize the supply of medical masks should be reserved for healthcare workers where it is urgently needed for medical procedures and to care for individuals who have COVID-19.",,,,Media,https://www.canada.ca/en/public-health/news/2020/04/ccmoh-communication-use-of-non-medical-masks-or-facial-coverings-by-the-public.html,,2020-04-08,,2020-04-08,9261
18112,GPHIN05158,GPHIN,5158,AMRO,Canada,CAN,124,national,,,,TRAVEL BAN,5.7,International travel measures,,Suspending or restricting international flights,,,,"Ontario health officials on 3 April projected 80,000 coronavirus cases in the province, Canada's most heavily populated region, by 30 April under current public health measures and urged people to restrict their movements.",,,,Media,https://www.aljazeera.com/news/2020/04/coronavirus-deaths-6000-cases-top-240000-live-updates-200402230546497.html,,2020-04-03,,2020-04-03,9261
1592,ACAPS_1592,ACAPS,7036,AMRO,Canada,CAN,124,national,,Governance and socio-economic measures,,Economic measures,8.3,Other measures,,Financial packages,Yes,,,"federal government will provide support of $1,500 for each temporary foreign worker, to employers or those working with them to ensure requirements are fully met. The funding is conditional on employers not being found in violation of the mandatory 14-day isolation protocols or any other public health order. This program will be available as long as the Quarantine Act is in force and the isolation protocol is followed.",Not applicable,Introduction / extension of measures,Gov. of Canada,Government,https://www.canada.ca/en/agriculture-agri-food/news/2020/04/keeping-canadians-and-workers-in-the-food-supply-chain-safe.html,,2020-04-13,,2020-04-22,9261
20346,GPHIN06375,GPHIN,6375,AMRO,Canada,CAN,124,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"The Canada Border Services Agency posted in its twitter on 16 April that to enter in the country, a foreign national spouse of a citizen or permanent resident, must demonstrate that their travel is essential. If it is deemed essential, they will be asked to confirm their 14-day mandatory quarantine accommodations, as would any other traveller entering.",,,,Official,https://twitter.com/CanBorder?ref_src=twsrc%5Etfw%7Ctwcamp%5Eembeddedtimeline%7Ctwterm%5Elist%3ACanadianPM%3Acanada_live1&ref_url=https%3A%2F%2Fpm.gc.ca%2Fen%2Fnews%2Fnews-releases,,2020-04-20,,2020-04-20,9261
16836,GPHIN04411,GPHIN,4411,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"On 26 March 2020, President of the Canada Border Services Agency (CBSA) made a statement regarding new measures at the border to address COVID-19. According to the statement, the CBSA and over 8,000 frontline officers have implemented new travel restrictions across all ports of entry in all modes of transportation – land, sea, air and rail. At the same time, borders remain open for commercial and business operations. CBSA is fully prepared to process all commercial goods for entry. As part of an overall Government of Canada approach, based on scientific evidence and the advice of health professionals, the CBSA is working closely with other government partners, including the Public Health Agency of Canada, as well as allies, such as U.S. Customs and Border Protection, to confront the rapidly developing outbreak. Recently, the CBSA has bolstered its capacity and heightened its operational posture at all points of entry into Canada.",,,,Official,https://www.canada.ca/en/border-services-agency/news/2020/03/statement-from-john-ossowski-president-of-the-canada-border-services-agency0.html,,2020-03-27,,2020-03-27,9261
15953,GPHIN03742,GPHIN,3742,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"A new evidence-based clinical guideline has been released to help connect Canada’s homeless population with necessary services.
The Homeless Health Research Network and a team of experts and researchers, including Dr. Anne Andermann from McGill University, are behind the guideline.",,,,Media,https://globalnews.ca/news/6655291/healthcare-guidelines-for-canada-homeless-populations/,,2020-03-17,,2020-03-17,9261
15554,GPHIN03419,GPHIN,3419,AMRO,Canada,CAN,124,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"On 11 March, New Brunswick Health Department restricts visits.  Anyone who has travelled outside the country is now restricted from entering any long-term care facilities for two weeks after they return to Canada.",,,,Media,https://www.cbc.ca/news/canada/new-brunswick/coronavirus-outbreak-public-health-1.5494157?cmp=rss,,2020-03-11,,2020-03-11,9261
15253,GPHIN03184,GPHIN,3184,AMRO,Canada,CAN,124,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Ongoing concerns about the new coronavirus have resulted in the cancellation of a number of sporting and cultural events across Canada, including world women’s hockey championship in Halifax and Arctic Winter Games in Yukon.  The traditional handshake has become taboo due to COVID-19 fears, with health and etiquette experts suggesting alternatives like fist bumps, “footshakes” and others.  
Major League Baseball has gone even further, offering pre-signed player autographs to fans in an attempt to balance fan experience with public health.
Some public transit agencies across the country say they have stepped up efforts to clean vehicles and stations and switched to more aggressive antimicrobial cleansers as a precaution.",,,,Media,https://globalnews.ca/news/6650013/coronavirus-sporting-cultural-civic-events-canada-covid-19/,,2020-03-10,,2020-03-10,9261
1568,ACAPS_1568,ACAPS,2555,AMRO,Canada,CAN,124,national,,Public health measures,,General recommendations,8.4,Other measures,Communications and engagement,,Yes,,,"avoid non-essential travel to the province of Hubei, China, including the cities of Wuhan, Huanggang and Ezhou",Not applicable,Introduction / extension of measures,Government of Canada,Government,https://www.canada.ca/en/global-affairs/news/2020/01/statement-by-foreign-affairs-minister-on-travel-to-hubei-province-in-china.html,,2020-01-26,,2020-03-26,9261
18156,GPHIN05189,GPHIN,5189,AMRO,Canada,CAN,124,national,,,,MASS GATHERING CANCELLATION,4.3.4,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, restricting or adapting mass gatherings",,,,"Ontario's London and area residents can expect to see military personnel and vehicles from 31 Canadian Brigade Group (CBG) on the roads travelling to Canadian Forces Base (CFB) Borden on 6 April.
There are more than 200 soldiers from Southwestern Ontario taking part in the mobilization to help in the fight against COVID-19, said a release from the 31 Canadian Brigade Group, headquartered in London. They are preparing to respond to federal, provincial or municipal requests for assistance.",,,,Media,https://london.ctvnews.ca/military-members-leaving-for-borden-for-covid-19-fight-1.4883372,,2020-04-05,,2020-04-05,9261
20348,GPHIN06377,GPHIN,6377,AMRO,Canada,CAN,124,national,,,,RESTRICTING OR LIMITING GATHERINGS,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,"British Columbia's Minister of Health on 18 April stressed that the easing of restrictions will be gradual and slow because of the nature of the COVID-19 virus and the up-to-two-week delay in the onset of symptoms. The province  will be watching the curve closely over the coming week to see what the impacts of the recent holiday weekend may be. The official said ""Only If we continue to see sustained improvement will we be able to introduce modifications. The earliest we would anticipate any changes would be mid-May.""",,,,Official,https://archive.news.gov.bc.ca/releases/news_releases_2017-2021/2020HLTH0020-000716.htm,,2020-04-20,,2020-04-20,9261
27852,CSHVienna_260,CSHVienna,260,AMRO,Canada,CAN,124,other,Manitoba,Social distancing,Special measures for certain establishments,Implement the 2m distance,4,Social and physical distancing measures,,,,,,"In the shops, pharmacies or gas stations. Retail businesses including grocery or food stores, shopping centres, pharmacies or gas stations must ensure separation of one to two metres between patrons assembling in the business.",,,,,https://news.gov.mb.ca/news/index.html?item=47282,,2020-03-30,,2020-03-30,9261
27834,CSHVienna_246,CSHVienna,246,AMRO,Canada,CAN,124,other,Alberta,Travel restriction,Cordon sanitaire,One Province,4.5.2,Social and physical distancing measures,Domestic travel,Stay-at-home order,,,,Alberta. Control or prohibit travel to or from any area of Alberta.,,,,,https://edmonton.ctvnews.ca/the-situation-is-very-serious-alberta-to-declare-a-state-of-public-health-emergency-over-covid-19-1.4856794,,2020-03-17,,2020-03-17,9261
27828,CSHVienna_240,CSHVienna,240,AMRO,Canada,CAN,124,national,,"Case identification, contact tracing and related measures",Enhance detection system,Broaden definition / special definition,8.5,Other measures,,,,,,interim national case definition.,,,,,https://www.canada.ca/en/public-health/services/diseases/2019-novel-coronavirus-infection/health-professionals/interim-guidance-cases-contacts.html,,2020-03-13,,2020-03-13,9261
14637,GPHIN02682,GPHIN,2682,AMRO,Canada,CAN,124,national,,,,TRAVEL ADVISORY,5.1,International travel measures,,Providing travel advice or warning,,,,"PHAC’s Level 3 travel notice to Iran is recommending that Canadians avoid all non-essential travel to the country. Iranian New Year will be celebrated on 20 March, increased travel activities are expected around this holiday. The Agency reminds the public that spending time in large crowds or crowded areas can increase risk of getting sick.",,,,Official,https://travel.gc.ca/travelling/health-safety/travel-health-notices/217,,2020-03-05,,2020-03-05,9261
27872,CSHVienna_276,CSHVienna,276,AMRO,Canada,CAN,124,other,Newfoundland and Labrador,Social distancing,Mass gathering cancellation,Indoor activities,4.3.1,Social and physical distancing measures,"Gatherings, businesses and services",Restricting private gatherings at home,,,,". The businesses now required to close by law are (�) cinemas, performance spaces and arenas.",,,,,https://www.thetelegram.com/news/local/newfoundland-and-labrador-invokes-emergency-health-act-to-enforce-covid-19-measures-426361/,,2020-03-18,,2020-03-18,9261
15932,GPHIN03724,GPHIN,3724,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"On 16 March 2020, P.E.I. Premier has declared a public health emergency and is directing all provincial government employees who can work from home to do so for the next two weeks. Prince Edward Island follows the province of Quebec, which invoked the public-health emergency section of the Public Health Act.",,,,Media,https://www.cbc.ca/news/canada/prince-edward-island/pei-chief-public-health-emergency-update-covid-19-1.5499470,,2020-03-17,,2020-03-17,9261
20097,GPHIN06214,GPHIN,6214,AMRO,Canada,CAN,124,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"Ontario is expanding its hospital capacity by adding 1,035 acute care beds and 1,492 critical care beds across the province as part of its measures to combat COVID-19.  Ontario's Minister of health indicated Ontario has the capacity for an additional 4,200 acute care beds by 30 April. 
Additional measure the provincial government is putting in place include: Redeploying surgical nursing staff who can now work with medicine units; Sharing highly trained emergency department and intensive care unit nursing staffs across units; Sharing physician resources across hospitals in a given region; Recruiting family doctors to complete shifts within the hospital; Recruiting retirees, including nursing and support services.",,,,Media,https://ca.news.yahoo.com/coronavirus-covid19-canada-latest-updates-190048955.html,,2020-04-17,,2020-04-17,9261
27912,CSHVienna_316,CSHVienna,316,AMRO,Canada,CAN,124,other,Saskatchewan,Healthcare and public health capacity,Enhance emergency response mechanisms,Declare emergency state,8.1,Other measures,,Legal and policy regulations,,,,. Quebec�s Council of Ministers adopted the decree on Friday and announced it late Saturday evening.,,,,,https://regina.ctvnews.ca/covid-19-sask-declares-state-of-emergency-additional-measures-after-announcing-8-new-cases-1.4858436,,2020-03-18,,2020-03-18,9261
20110,GPHIN06221,GPHIN,6221,AMRO,Canada,CAN,124,national,,,,QUARANTINE / MONITORING,3.2.2,Surveillance and response measures,Tracing and quarantining contacts,Quarantine,,,,"Ontario and Quebec have told hospitals to temporarily stop transferring elderly patients into seniors’ facilities, while Quebec made another plea for military assistance, as the two provinces continue to grapple with the spread of COVID-19 in long-term care.",,,,Media,https://www.theglobeandmail.com/canada/article-ontario-places-pause-on-transfers-from-hospitals-to-seniors/,,2020-04-17,,2020-04-17,9261
17836,GPHIN05076,GPHIN,5076,AMRO,Canada,CAN,124,national,,,,PPE,8.2,Other measures,,Scaling up,,,,"Health ministries across Canada are unearthing unused ventilators from government stockpiles and rushing to buy some of the few still for sale as they work to put to rest doubts about whether Canada has enough intensive care beds and ventilators to cope with the coronavirus pandemic. A report from Toronto’s University Health Network says if cases in Canada increase at the rate seen in Italy, Ontario’s critical-care wards could be overwhelmed.",,,,Media,https://www.theglobeandmail.com/canada/article-provincial-health-ministries-rushing-to-source-unused-ventilators-to/,,2020-04-03,,2020-04-03,9261
11775,GPHIN00577,GPHIN,577,AMRO,Canada,CAN,124,national,,,,AIRPORT SCREENING: ENTRY,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"According to the Foreign Affairs Minister tweeted on 6 February, another 50 or so Canadians are expected to hitch a ride on a U.S. plane, which will depart Wuhan a few hours later after the first plant departed and will land in Vancouver for refuelling, giving the Canadian passengers the opportunity to disembark. Those passengers will also be taken to Trenton for a two-week quarantine at the military base. 
The Canadian federal government is sending a second plane to Wuhan, to bring back the remaining Canadians. The second chartered flight is expected to depart to Wuhan on 10 February which will give people stranded under a strict lockdown in Wuhan and neighbouring cities “ample time” to get to the airport. 
The Minister once again reiterated his call to Canadians whose presence in China is not essential to leave the country via commercial flights while they are available.",,,,Media,https://www.rcinet.ca/en/2020/02/06/ottawa-set-to-dispatch-second-plane-to-wuhan-to-bring-every-canadian-home/,,2020-02-06,,2020-02-06,9261
27817,CSHVienna_229,CSHVienna,229,AMRO,Canada,CAN,124,national,,"Case identification, contact tracing and related measures",Quarantine,All incomings,5.5,International travel measures,,Entry screening and isolation or quarantine,,,,"Quarantine Act. On March 25, 2020, the Government of Canada implemented an Order, Minimizing the Risk of Exposure to COVID-19 in Canada (Mandatory Isolation). The objective of this Order is to minimize the travel-related risk of introduction and spread of COVID-19. The Order requires all persons who enter Canada whether by air, land, rail or sea, to isolate for 14 days from the day upon which they entered Canada. This Order is in effect from March 25, 2020 to June 30, 2020.",,,,,https://www.cacp.ca/index.html?asst_id=2122,,2020-03-25,,2020-03-25,9261
11801,GPHIN00590,GPHIN,590,AMRO,Canada,CAN,124,national,,,,REPATRIATION,10,Not of interest,Not of interest,Not of interest,,,,"The Foreign Affairs of Canada on 6 February posted updates on the Consular services and assistance for Canadians in China. On 3 February, Global Affairs Canada authorized the departure of all non-essential Canadian staff and their dependants from the mainland China mission locations (the Embassy in Beijing and Consulate General offices in Shanghai, Guangzhou and Chongqing). This was in addition to the authorized departure of vulnerable individuals and dependant school-aged children and younger announced on 29 January. Full consular services remain available to Canadians in China. Canadians in need of emergency consular assistance are asked to contact the Embassy of Canada in Beijing at 86 (10) 5139-4000. Canadians can also call the 24/7 Emergency Watch and Response Centre in Ottawa at +1 613-996-8885 (collect calls are accepted where available) or email sos@international.gc.ca.
The annoucement also revealed the main requirements and procedures for the assisted departures by chartered flights from Wuhan.",,,,Official,https://travel.gc.ca/assistance/consular-assistance-china,,2020-02-07,,2020-02-07,9261
27822,CSHVienna_234,CSHVienna,234,AMRO,Canada,CAN,124,other,Quebec,Social distancing,Mass gathering cancellation,"Conferences, meetings, trade fairs, etc.",4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,.,,,,,https://globalnews.ca/news/6715020/coronavirus-quebec-public-gathering-ban/,,2020-03-12,,2020-03-12,9261
20963,GPHIN06754,GPHIN,6754,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"After Quebec, Ontario now became the 2nd province seeking military help in care homes. On 23 April, the Ontario government will formally request extra resources from the federal government, including from the Public Health Agency of Canada and Canadian Forces personnel, specifically to help in five priority homes.  In Ontario, 128 residences are currently dealing with active COVID-19 outbreaks. As of 22 April, there have been at least 448 deaths in long-term care amid outbreaks at 127 facilities.",,,,Media,https://www.cbc.ca/news/canada/coronavirus-covid19-april22-canada-world-1.5539330,,2020-04-23,,2020-04-23,9261
20572,GPHIN06510,GPHIN,6510,AMRO,Canada,CAN,124,national,,,,RESTRICTING OR LIMITING GATHERINGS,4.3.3,Social and physical distancing measures,"Gatherings, businesses and services","Cancelling, closing, restricting or adapting public gatherings outside the home",,,,"Ontario's Premier on 20 April said the province is preparing for the “gradual” reopening of the economy as new modelling shows the province has likely reached its peak in the COVID-19 pandemic, even as the situation in long-term care homes continues to worsen. He cautioned that physical distancing and self-isolation measures must remain in place for weeks if not longer.
New projections, released by provincial health officials on 20 April, say Ontario is now expected to have fewer than 20,000 cases of the novel coronavirus, substantially lower than the 80,000 projected by previous models. There are now 127 outbreaks at the province’s 626 long-term care homes, according to official numbers, but the number is much higher if suspected outbreaks and those not yet reported to the province are included.",,,,Media,https://www.theglobeandmail.com/canada/article-ontario-has-reached-peak-in-covid-19-but-long-term-care-situation/,,2020-04-21,,2020-04-21,9261
21120,GPHIN06859,GPHIN,6859,AMRO,Canada,CAN,124,national,,,,TESTING & CASE DETECTION,3.1,Surveillance and response measures,Detecting and isolating cases,,,,,"According to Canada’s Chief Public Health Officer, a special advisory committee made up of chief public health officers from across the country is working on a national approach to reopening, including which metrics should guide decision-making in provincial governments. The official noted that the ability to test widely and quickly to detect any new outbreaks is at the top of the list. Chief Public Health Officer noted that while is hard to estimate what the ideal number of daily tests is, Canada as a whole has been doing about 20,000 daily tests and should have room to triple that number shortly. The official added that the federal government has been supporting provincial labs in ensuring there are enough supplies, such as swabs and chemical reagents.",,,,Media,https://nationalpost.com/news/canada-could-soon-conduct-60000-covid-19-tests-per-day-as-provinces-consider-relaxing-restrictions,,2020-04-23,,2020-04-23,9261
17214,GPHIN04739,GPHIN,4739,AMRO,Canada,CAN,124,national,,,,OTHER,9,Coding required,Coding required,Coding required,,,,"The Public Health Ontario lab in Timmins will begin conducting its own COVID-19 testing. It will also be testing samples from throughout northeastern Ontario, assessment centres are set to open in Iroquois Falls and Cochrane.",,,,Media,https://www.cbc.ca/news/canada/sudbury/timmins-covid-19-testing-1.5516547?cmp=rss,,2020-03-31,,2020-03-31,9261
22949,OxCGRT911,OxCGRT,OXCGRT003132,AMRO,Canada,CAN,124,national,,,,E2 - debt/contract relief for households,8.3,Other measures,,Financial packages,,,,Mortgage payment deferral - Homeowners facing financial hardship may be eligible for a mortgage payment deferral of up to six months.    https://web.archive.org/web/20200430211552/https://www.canada.ca/en/department-finance/economic-response-plan.html#individuals    https://web.archive.org/web/20200430221823/https://www.cmhc-schl.gc.ca/en/finance-and-investing/mortgage-loan-insurance/the-resource/covid19-understanding-mortgage-payment-deferral,,,,,,,2020-03-24,,,9261
